Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"0.860678, 315.353, 1239.69","0.812549, 406.646, 1351.47","0.670781, 409.637, 1301.4","0.755232, 1266.14, 550.949","0.755106, 1236.82, 453.805","0.697651, 394.887, 1407.43","0.805888, 1310.32, 527.281","0.775118, 1283.85, 391.961","0.625517, 1354.34, 695.125","1304.3, 0.624046, 692.078","0.80447, 1218.97, 877.537","1304.28, 0.609215, 1074.85","0.550391, 1404.5, 701.008","0.735985, 933.495, 1430.93",0,"0.363249, 291.969, 1245.48","0.914576, 291.953, 1260.38",0,"0.880135, 294.815, 1327.84",0,0,0,"1304.34, 1074.9, 0.138856","1304.37, 0.12068, 1074.92","0.352389, 1074.88, 1307.4",
"0.852673, 315.317, 1239.7","0.830205, 406.692, 1351.52","0.695769, 409.622, 1301.37","0.823228, 1257.37, 553.857","0.773481, 1236.7, 447.906","0.690817, 394.965, 1413.24","0.815756, 530.266, 1324.87","0.741745, 1283.91, 389.074","0.62852, 692.152, 1351.41","0.605002, 1298.44, 686.307","880.477, 0.80583, 1221.91","1304.37, 0.475762, 1074.87","0.568867, 1401.62, 695.119","0.741268, 930.633, 1430.98",0,"0.316594, 1245.53, 294.703","0.920416, 291.963, 1260.38",0,"0.909248, 1330.8, 294.941",0,0,0,"0.118918, 1074.89, 1307.32","0.0984052, 1074.92, 1307.3","0.226309, 1074.89, 1310.33",
"312.387, 1257.19, 0.845196","0.822621, 1354.5, 389.119","0.591372, 389.127, 1295.57","0.409454, 524.311, 1254.34","0.389219, 1245.46, 430.239","0.784326, 389.011, 1422.12","0.829331, 1330.92, 527.226","0.682403, 383.147, 1295.55","0.621644, 692.176, 1351.47","0.588438, 1298.45, 686.253","0.81338, 1233.56, 883.445","1304.34, 0.621882, 1074.86","0.564372, 698.032, 1404.43","0.735158, 1442.59, 927.508","0.0662419, 1522.16, 1074.89","0.436306, 291.909, 1254.31","0.848262, 291.713, 1271.97",0,"0.841121, 1330.91, 291.838",0,0,0,"1304.33, 0.139142, 1074.9","1304.34, 1074.92, 0.127343","0.327712, 1074.89, 1307.41",
"0.848148, 297.841, 1260.11","0.825676, 386.031, 1357.39","0.676223, 1289.64, 388.948","0.532168, 500.777, 1221.94","0.559117, 427.313, 1213.23","380.142, 0.695786, 1428.07","512.65, 0.812325, 1351.35","0.761366, 380.127, 1310.21","0.59982, 674.557, 1351.43","0.587336, 668.672, 1292.61","0.745767, 868.772, 1239.61","1304.41, 0.642444, 1074.84","0.549569, 1404.51, 686.276","0.749866, 906.997, 1439.76","0.0793774, 1522.14, 1074.9","280.146, 1257.33, 0.425517","1280.67, 0.875107, 277.171",0,"280.133, 0.764931, 1339.67",0,0,0,"1304.33, 1074.9, 0.162133","0.146999, 1074.9, 1295.51","0.386614, 1074.87, 1310.28",
"1272.01, 0.836902, 288.981","0.878001, 365.376, 1374.91","1304.29, 0.754311, 362.606","0.733824, 441.957, 1207.27","0.68496, 1186.74, 388.952","0.780634, 365.411, 1445.53","1360.27, 0.812627, 506.667","0.731288, 365.424, 1327.99","0.611538, 668.652, 1351.53","0.570999, 1298.45, 662.714","0.736259, 865.78, 1260.24","1304.46, 0.565411, 1074.81","0.543926, 674.537, 1407.42","0.733132, 901.043, 1439.71","0.0872316, 1074.89, 1519.17","0.359334, 271.171, 1271.94","0.891895, 268.28, 1286.68",0,"0.880018, 1354.48, 268.353",0,0,0,"0.139954, 1074.89, 1301.42","0.134277, 1074.89, 1292.57","0.37138, 1074.86, 1310.31",
"0.903427, 274.234, 1283.69","0.842523, 362.4, 1372.02","0.762253, 1283.83, 359.547","0.761963, 1186.55, 386.159","0.608219, 1121.92, 338.985","1448.67, 0.734808, 362.437","0.845853, 1374.9, 503.799","0.788254, 1345.58, 362.58","0.580872, 1357.45, 662.724","1304.41, 0.597698, 653.868","0.737314, 859.846, 1263.19","1304.44, 0.53298, 1074.84","0.580208, 665.701, 1421.99","0.758232, 883.559, 1430.89","0.109685, 1074.89, 1516.38","1280.9, 259.516, 0.474961","1304.36, 256.516, 0.890254",0,"0.747635, 1371.96, 262.462",0,0,0,"0.145524, 1074.87, 1292.58","1272.01, 0.129896, 1074.84","0.313137, 1074.88, 1310.31",
"0.842206, 265.35, 1295.52","344.914, 0.826739, 1380.89","1304.35, 0.746523, 338.968","0.693127, 1180.78, 327.188","0.646712, 303.709, 1071.89","0.722122, 1466.15, 359.629","0.840308, 1377.99, 500.861","0.823759, 359.52, 1351.47","0.604896, 1372.07, 662.696","656.845, 0.58431, 1316.14","856.971, 0.742947, 1274.9","1304.36, 0.612779, 1074.81","0.592123, 1425, 665.685","0.715814, 1436.79, 886.494","0.163106, 1074.89, 1516.37","0.453083, 1292.61, 244.849","0.897694, 244.902, 1310.32",0,"0.823879, 1377.88, 250.728",0,0,"0.0715627, 1074.91, 1525.16","0.169474, 1074.85, 1283.74","0.180155, 1074.82, 1269.06","0.416691, 1074.86, 1307.42",
"0.890324, 1307.2, 262.427","0.868393, 342.04, 1398.63","0.684058, 1313.15, 330.131","0.801194, 1186.66, 324.318","0.797325, 1092.33, 294.881","1480.95, 0.710011, 362.417","1392.67, 0.79306, 500.821","0.795203, 347.824, 1357.33","0.596008, 662.766, 1375.01","0.568948, 1321.97, 653.905","856.971, 0.720105, 1271.93","1304.38, 0.576563, 1074.8","0.555582, 1428.06, 671.506","0.756106, 898.227, 1445.65","0.133508, 1074.89, 1519.29","1304.49, 241.857, 0.56339","0.938599, 244.699, 1327.99",0,"0.870699, 1398.4, 247.84",0,0,"1536.77, 1074.9, 0.0587353","0.156318, 1074.88, 1301.43","0.158173, 1074.85, 1283.72","0.40028, 1074.85, 1310.22",
"0.831314, 1313.16, 262.49","344.929, 0.789271, 1407.36","0.729714, 338.856, 1324.99","0.839443, 362.507, 1189.66","0.848442, 1116.09, 318.397","0.74842, 362.528, 1492.66","0.81888, 1401.44, 509.755","0.79629, 1374.94, 359.566","0.608841, 1377.95, 665.716","0.588262, 1324.98, 653.917","848.14, 0.745173, 1263.1","1304.23, 0.659512, 1054.2","0.566494, 674.484, 1439.78","0.749367, 907.008, 1460.32","1528.05, 1074.9, 0.0803281","0.586564, 1313.14, 244.676","0.885479, 244.684, 1333.83",0,"0.851104, 1401.59, 247.649",0,0,0,"0.167116, 1074.82, 1269.01","0.195251, 1074.8, 1263.23","0.50921, 1074.84, 1307.44",
"0.895442, 265.421, 1327.81","0.771707, 353.683, 1413.25","0.799102, 341.861, 1327.87","0.791269, 409.609, 1236.56","0.538495, 1186.61, 386.077","0.746774, 365.375, 1495.61","0.822864, 1404.54, 527.336","0.804789, 1377.99, 371.312","0.575197, 665.645, 1378.06","0.587592, 650.939, 1327.89","0.799048, 1257.25, 853.933","1304.23, 0.71587, 1054.2","0.533781, 1442.69, 671.604","0.754109, 907.076, 1463.33","0.0655127, 1074.9, 1516.25","0.433134, 244.922, 1327.82","0.900945, 1348.46, 244.908",0,"0.830673, 1404.52, 247.901",0,0,0,"0.178889, 1074.82, 1263.17","0.200723, 1074.8, 1263.11","0.561459, 1074.84, 1310.22",
"0.889497, 274.203, 1327.99","0.832525, 365.462, 1422.08","0.681982, 362.458, 1339.67","456.6, 1298.45, 0.466451","0.534376, 427.246, 1236.66","368.483, 0.718653, 1495.68","1416.23, 0.774279, 533.253","0.739804, 377.22, 1380.91","0.569406, 1380.97, 671.585","1328, 0.581918, 659.756","1248.48, 0.743616, 851.047","1304.34, 1048.29, 0.767579","0.54402, 683.367, 1445.55","0.716595, 915.869, 1469.09",0,"0.522626, 250.76, 1327.88","0.897651, 250.748, 1351.39",0,"256.548, 0.800974, 1421.99",0,0,0,"0.231626, 1074.8, 1260.27","0.291013, 1257.26, 1051.27","0.551585, 1313.17, 1074.81",
"280.105, 0.857922, 1327.81","0.787181, 1425.18, 371.382","0.711869, 1354.33, 365.52","0.493239, 1330.89, 503.76","1280.7, 0.605573, 436.163","0.693265, 1498.66, 380.193","536.251, 0.767032, 1419.05","0.793636, 1377.96, 383.153","680.412, 0.562228, 1386.8","0.601638, 1330.85, 668.608","0.813545, 854.061, 1239.67","1304.36, 1048.24, 0.777371","0.566397, 692.132, 1445.71","0.726008, 915.802, 1469.09",0,"0.338505, 262.436, 1327.79","256.598, 0.847511, 1348.48",0,"1416.18, 256.521, 0.77704",0,0,0,"0.279572, 1257.34, 1054.19","1048.44, 1257.23, 0.336906","0.556749, 1313.23, 1074.81",
"288.863, 0.847273, 1322.01","0.753641, 1433.82, 374.298","1360.28, 0.724851, 365.392","0.495782, 515.529, 1351.53","1304.25, 0.73231, 450.805","0.717861, 386.05, 1501.58","0.751728, 1410.29, 539.142","0.708571, 374.29, 1374.97","0.586215, 1395.51, 686.303","674.474, 0.588067, 1330.96","856.95, 0.867774, 1236.64","0.80223, 1307.23, 1045.43","1448.62, 0.585184, 695.085","0.699308, 910.005, 1463.31","0.0530848, 1074.9, 1516.28","0.265864, 265.374, 1325.01","0.847444, 265.448, 1339.73",0,"1416.16, 0.81794, 268.243",0,0,0,"0.338429, 1257.25, 1051.34","1048.36, 1257.24, 0.389736","0.546869, 1054.26, 1327.76",
"288.895, 1257.28, 0.911771","0.837762, 1354.49, 374.306","1280.68, 385.913, 0.793886","0.770238, 1233.63, 509.77","0.676266, 1221.94, 439.112","0.803876, 362.612, 1445.5","0.791181, 497.946, 1389.67","0.840966, 365.452, 1325.02","0.612006, 674.522, 1357.31","0.6013, 1301.41, 671.649","1280.81, 0.702235, 880.537","0.448678, 1074.86, 1333.78","0.586438, 674.557, 1422.04","0.738779, 907.051, 1469.29","0.105728, 1074.89, 1539.74","0.450034, 1257.28, 268.332","0.894703, 268.261, 1277.91",0,"0.845907, 1339.63, 271.173",0,0,0,"0.120524, 1074.88, 1348.46",0,"0.217167, 1074.89, 1342.66",
"0.881324, 1257.36, 283.051","0.905265, 1354.35, 365.555","0.746825, 1269.05, 374.334","0.361521, 1219.01, 503.715","0.587245, 1210.25, 436.047","0.757928, 1442.64, 362.385","0.816508, 489.131, 1398.43","0.85667, 362.573, 1327.96","0.621903, 668.642, 1357.33","0.599889, 668.596, 1301.42","0.663438, 1286.7, 871.675","0.343317, 1074.86, 1333.8","0.597597, 668.673, 1421.98","1472.04, 0.733672, 904.015","0.14093, 1074.89, 1542.68","0.60104, 1257.23, 265.408","1280.7, 265.339, 0.895427",0,"0.830181, 268.18, 1333.81",0,0,"0.070555, 1074.91, 1548.65",0,0,"0.164674, 1074.89, 1342.6",
"0.907054, 1257.34, 274.173","0.881503, 359.616, 1351.57","0.815924, 362.608, 1260.37","456.558, 0.784105, 1180.76","0.824604, 1163.2, 406.674","344.856, 0.751137, 1442.72","0.893751, 483.181, 1398.56","0.835899, 353.693, 1330.95","0.626507, 650.933, 1357.37","1304.32, 0.630686, 648.114","0.675439, 1298.47, 859.946","0.368449, 1074.87, 1333.87","0.613705, 650.919, 1421.99","880.417, 0.744014, 1463.32","0.173451, 1074.89, 1542.71","0.531777, 1257.19, 253.697","0.882523, 253.588, 1277.91",0,"0.780201, 1330.99, 253.635",0,0,"0.0822322, 1554.5, 1074.91","0.119097, 1074.89, 1342.59","0.0849512, 1074.9, 1333.79","0.166555, 1074.9, 1342.61",
"0.907203, 1257.37, 268.176","344.818, 0.891831, 1354.35","0.775797, 347.788, 1260.31","400.722, 0.762661, 1154.27","0.657803, 362.408, 1101.31","0.809359, 339.093, 1445.57","0.8541, 474.353, 1398.56","0.781101, 338.88, 1333.74","0.610376, 642.149, 1357.39","1304.33, 0.608646, 642.15","1304.24, 857.037, 0.717261","0.526763, 1074.86, 1333.74","0.592596, 1419.2, 639.214","0.721552, 874.623, 1460.29","0.158059, 1074.89, 1533.97","0.690918, 1257.23, 244.919","1280.72, 0.929969, 244.897",0,"0.826827, 1333.79, 247.637",0,0,"0.0795493, 1074.91, 1542.77","1336.74, 1074.9, 0.138391","0.109162, 1074.91, 1333.8","0.249431, 1074.9, 1339.72",
"0.923079, 265.424, 1260.15","0.880435, 1354.47, 338.971","0.737899, 338.88, 1260.27","0.625924, 1139.5, 341.918","0.235286, 1042.39, 333.103","336.063, 0.778564, 1445.66","0.849617, 465.591, 1398.47","336.027, 0.819581, 1339.66","0.587957, 1357.38, 639.16","1304.23, 0.590925, 636.272","0.735276, 857.003, 1295.47","0.635658, 1330.86, 1074.86","0.593402, 636.203, 1422.06","0.73496, 1451.5, 871.701","0.151678, 1074.89, 1519.18","0.57346, 1260.14, 244.742","1280.84, 0.935522, 244.772",0,"0.809536, 1339.7, 244.671",0,0,"1528.05, 1074.91, 0.0597211","0.142559, 1330.89, 1074.91","0.120795, 1330.8, 1074.92","1336.73, 0.317794, 1074.89",
"256.564, 0.856535, 1260.33","0.786318, 1357.45, 327.173","0.735097, 1269, 318.33","0.849572, 1139.53, 318.481","0.823378, 1018.86, 294.774","1448.48, 0.752833, 336.004","0.846991, 465.5, 1398.42","0.784531, 1345.56, 330.167","0.58825, 642.159, 1357.41","1304.31, 0.595292, 639.21","0.782523, 859.878, 1286.74","0.57348, 1330.89, 1074.86","0.595639, 642.147, 1422.01","880.492, 0.708478, 1451.6","0.180951, 1074.88, 1519.15","0.576829, 1260.29, 238.953","0.925923, 241.834, 1283.67",0,"0.766084, 1345.54, 241.855",0,0,"0.0816205, 1074.9, 1525.15","0.135997, 1330.88, 1074.91","0.111519, 1330.81, 1074.92","1336.8, 1074.9, 0.268341",
"0.840882, 1266.08, 253.679","0.770768, 330.17, 1363.26","0.722673, 1274.92, 318.425","0.840648, 338.912, 1142.38","1048.33, 0.773245, 294.963","1448.7, 0.745488, 338.817","0.81889, 1395.65, 471.412","0.799798, 1345.6, 333.035","1360.23, 0.595764, 647.956","1304.38, 0.61203, 645.055","0.808924, 857.094, 1283.67","0.610613, 1330.86, 1074.86","0.590438, 1422.05, 647.974","0.733628, 1451.59, 877.633","0.16082, 1074.88, 1519.14","0.626939, 235.997, 1263.21","0.891268, 241.824, 1286.68",0,"0.803084, 238.955, 1351.43",0,0,"1528.02, 0.0693104, 1074.9","0.127478, 1330.84, 1074.91","0.109868, 1330.84, 1074.92","1336.79, 0.299272, 1074.89",
"1272.03, 256.597, 0.826354","336, 0.783679, 1363.26","0.750928, 1277.85, 318.528","0.826595, 365.601, 1157.21","0.762481, 321.259, 1086.5","1448.56, 0.777389, 339.054","0.81965, 1395.51, 483.295","0.785827, 1348.54, 333.049","0.581855, 1357.39, 645.135","1304.39, 0.583537, 645.038","856.943, 0.75332, 1274.97","0.628402, 1330.73, 1074.84","0.563682, 1421.95, 647.975","880.528, 0.706114, 1454.44","0.120325, 1074.89, 1516.26","0.491503, 241.835, 1271.98","0.867407, 1289.7, 241.853",0,"0.8079, 241.825, 1354.3",0,0,0,"0.136446, 1330.84, 1074.91","0.12431, 1074.92, 1327.92","0.345435, 1074.88, 1333.86",
"0.856584, 265.325, 1274.97","0.819451, 1369.05, 339.075","1280.92, 0.759189, 335.941","0.857996, 1186.67, 412.5","371.302, 0.75488, 1139.4","0.754613, 1445.74, 342.005","0.820652, 1386.75, 503.852","344.929, 0.79434, 1351.3","0.5906, 1354.37, 659.798","0.560147, 650.992, 1301.33","0.768281, 857.032, 1260.24","0.681954, 1074.83, 1327.79","0.541707, 665.673, 1413.3","0.701531, 1451.64, 892.305","0.127405, 1513.3, 1074.89","0.466202, 244.82, 1277.83","0.890794, 1292.6, 244.832",0,"0.84953, 1357.46, 247.721",0,0,"0.0552269, 1074.91, 1519.18","0.131547, 1074.91, 1324.99","0.127938, 1074.91, 1316.15","0.414559, 1330.89, 1074.87",
"0.899061, 1277.87, 271.341","0.770712, 347.842, 1372.01","0.80112, 1283.76, 341.886","0.716074, 1233.79, 441.945","0.721899, 1189.58, 415.592","1448.55, 0.7176, 359.518","0.78662, 521.406, 1383.78","0.793099, 362.539, 1348.45","656.854, 0.581616, 1354.4","0.565784, 1298.46, 650.921","0.830684, 859.967, 1236.71","0.6476, 1313.19, 1051.31","1416.22, 0.536152, 662.74","1448.58, 0.777343, 898.234","0.127745, 1074.89, 1510.36","1280.65, 0.368011, 247.9","0.866848, 1298.44, 250.646",0,"1360.35, 0.795449, 250.764",0,0,"0.0530001, 1074.91, 1516.34","0.215906, 1330.82, 1074.84","0.24355, 1074.88, 1307.35","0.462957, 1074.82, 1327.85",
"0.830195, 1274.91, 286.01","0.822951, 362.572, 1374.86","0.702585, 353.666, 1286.79","480.2, 0.518975, 1271.95","0.610417, 433.135, 1218.97","0.729423, 365.522, 1445.66","0.873736, 1377.95, 527.424","0.712686, 1339.7, 374.283","0.58858, 665.649, 1351.47","0.57392, 651.027, 1292.57","856.991, 0.863069, 1213.18","1048.4, 0.728215, 1307.26","0.538812, 1413.21, 671.571","1448.58, 0.731493, 909.927","1504.55, 1074.9, 0.0601215","0.412902, 265.398, 1271.94","0.848605, 1289.71, 265.429",0,"0.759525, 1354.46, 259.552",0,0,0,"0.207329, 1330.9, 1074.81","1304.37, 1074.89, 0.242457","0.457181, 1074.8, 1319.08",
"0.86943, 291.843, 1268.99","0.766246, 1371.96, 374.338","0.745634, 1289.64, 365.602","0.69588, 1277.8, 495.004","0.740325, 1233.77, 453.683","0.724921, 1442.73, 383.084","536.189, 1377.81, 0.843106","0.764653, 1330.97, 380.205","0.623454, 1354.31, 671.615","0.576887, 665.64, 1295.49","856.933, 0.82799, 1198.46","0.726364, 1045.41, 1301.41","680.406, 0.565626, 1413.27","904.167, 0.743146, 1445.61","0.0656736, 1074.9, 1501.55","0.522545, 1266.12, 271.166","0.896001, 1286.74, 271.218",0,"0.797954, 1354.43, 271.347",0,0,0,"0.23291, 1322.03, 1074.79","0.273616, 1074.87, 1295.53","0.523667, 1051.21, 1310.27",
"0.912736, 1260.31, 294.967","0.803782, 1372.07, 383.148","0.66869, 1301.4, 374.32","0.772899, 506.743, 1283.73","456.796, 0.822491, 1236.63","0.738921, 386.064, 1439.77","0.838877, 539.109, 1375.05","0.821326, 1324.91, 389.08","0.604823, 1354.33, 683.324","0.583868, 1298.44, 671.55","0.86111, 857.102, 1189.69","1048.31, 0.745065, 1286.65","0.558678, 692.131, 1413.29","0.767906, 1442.74, 907","0.08095, 1498.7, 1074.9","0.195505, 274.268, 1260.29","1280.89, 0.903784, 274.221",0,"0.796023, 1348.56, 271.429",0,0,0,"0.177663, 1257.28, 1074.82","0.203329, 1257.22, 1074.82","1304.4, 1057.15, 0.562408",
"0.865696, 321.344, 1186.52","1280.88, 0.885665, 412.521","0.767991, 433.075, 1207.27","0.827107, 553.899, 1165.96","0.738973, 1163.15, 436.02","392.035, 0.755626, 1357.34","512.647, 0.803409, 1351.29","0.796374, 409.719, 1245.54","1304.36, 0.634072, 692.229","1248.41, 0.585493, 692.167","0.818045, 1186.75, 892.355","1280.92, 0.533828, 1074.87","0.569356, 1357.41, 695.086","0.704381, 1386.84, 910.004","0.0825986, 1074.9, 1460.39","0.188643, 1186.55, 303.691","0.816819, 300.792, 1198.43",0,"0.832419, 1260.15, 309.502",0,0,0,"0.113185, 1074.91, 1277.9","1280.88, 1074.93, 0.100698","0.273202, 1289.67, 1074.88",
"0.837974, 321.385, 1186.48","1280.94, 409.595, 0.877322","0.721366, 1210.21, 430.119","0.821448, 553.973, 1166.18","0.793913, 436.047, 1165.95","0.831153, 1354.33, 388.931","0.809958, 483.177, 1324.9","0.732867, 394.852, 1207.29","1304.36, 0.60453, 683.327","680.38, 0.572226, 1251.37","0.805372, 889.329, 1189.62","1280.81, 0.503354, 1074.87","0.560684, 1354.52, 683.357","0.724461, 907.136, 1383.78","0.0857689, 1074.89, 1451.62","0.138292, 1186.6, 306.539","0.811802, 1198.39, 303.633",0,"312.511, 0.840958, 1260.17",0,0,0,"0.104735, 1274.95, 1074.91","1280.84, 1074.93, 0.0928632","0.255228, 1074.89, 1286.75",
"0.865958, 321.303, 1186.72","1280.85, 0.799768, 403.667","0.667222, 427.248, 1213.05","0.708503, 1186.54, 550.762","456.723, 1169, 0.66356","0.776244, 380.171, 1351.4","1280.73, 0.727257, 439.144","0.638863, 1186.51, 391.969","1304.24, 0.592491, 680.356","0.560784, 1245.52, 677.478","1192.57, 0.778089, 886.492","1280.83, 0.454379, 1074.88","680.384, 0.554525, 1354.45","912.903, 0.713638, 1386.79","0.075005, 1074.9, 1454.46","0.174921, 1186.72, 300.766","0.817675, 1204.28, 300.792",0,"0.801216, 306.547, 1260.23",0,0,0,"0.099634, 1074.91, 1277.87","1280.85, 1074.93, 0.0861052","0.222014, 1074.89, 1286.76",
