Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"399.773,128.348,0.79131","445.483,141.484,0.557487","445.48,140.116,0.378221","441.56,201.445,0.0617848","0,0,0","444.217,144.067,0.689877","432.397,223.592,0.786927","399.81,192.337,0.702464","472.832,282.347,0.559612","483.326,278.437,0.493041","493.744,378.898,0.750561","526.325,463.762,0.783047","462.427,284.978,0.520027","422.015,381.556,0.675943","423.26,476.818,0.53225","0,0,0","401.051,117.944,0.854807","0,0,0","420.648,107.488,0.859852","419.382,476.845,0.0874853","0,0,0","423.259,476.828,0.336856","518.558,476.816,0.174219","518.559,476.821,0.199378","529.014,467.665,0.587471",
"399.807,129.657,0.849184","445.489,141.396,0.531002","442.886,140.122,0.36554","433.708,202.775,0.130901","412.818,147.954,0.217551","446.776,141.427,0.798496","433.74,223.601,0.856548","397.207,177.969,0.699871","474.13,284.948,0.584554","484.563,282.348,0.504984","493.714,377.61,0.728312","526.305,463.742,0.767131","463.771,286.273,0.536562","422.004,381.568,0.68969","422.026,476.817,0.465937","0,0,0","401.074,119.222,0.898509","0,0,0","420.694,107.484,0.88221","419.359,476.846,0.0734627","0,0,0","423.236,476.828,0.293043","517.273,476.812,0.171434","518.562,476.818,0.188879","528.997,466.4,0.585125",
"401.097,128.402,0.865055","444.186,141.462,0.574415","437.635,141.458,0.452549","0,0,0","0,0,0","452.011,141.425,0.805113","441.581,222.315,0.797555","402.433,172.792,0.714507","474.167,283.649,0.566472","484.593,279.763,0.48495","492.451,377.603,0.721944","525.077,462.442,0.757225","465.034,286.236,0.522686","424.585,381.548,0.592987","423.253,476.81,0.518488","0,0,0","402.351,119.185,0.912943","0,0,0","422.025,107.464,0.908485","420.686,476.834,0.0888512","424.586,476.842,0.133269","423.267,476.824,0.345507","519.874,476.81,0.182247","522.455,476.815,0.208391","528.968,465.102,0.600523",
"402.41,125.783,0.851317","445.465,141.438,0.636588","437.628,141.474,0.503886","442.865,202.765,0.0513053","0,0,0","453.342,140.17,0.831149","444.192,222.337,0.839185","410.224,172.727,0.663949","474.223,282.374,0.558171","484.62,279.768,0.463402","487.227,374.992,0.734923","525.03,462.431,0.740854","466.353,284.973,0.509946","428.504,380.22,0.518113","423.3,476.818,0.396553","0,0,0","402.484,116.647,0.844073","0,0,0","424.577,106.215,0.875908","419.383,476.842,0.0672224","0,0,0","423.305,476.83,0.250353","518.54,476.809,0.193162","518.54,476.816,0.205397","528.99,465.053,0.623595",
"405.041,127.071,0.798568","446.792,141.44,0.683962","437.65,141.486,0.5467","441.54,197.537,0.0566656","0,0,0","455.918,140.17,0.798838","446.791,221.025,0.756357","412.851,172.75,0.701557","475.482,283.648,0.571714","484.627,281.055,0.446971","485.874,373.687,0.774364","525.025,462.447,0.733413","468.942,284.98,0.521497","429.785,380.195,0.579512","423.329,476.812,0.350676","0,0,0","407.648,117.933,0.835335","0,0,0","428.516,106.216,0.838107","419.369,476.824,0.0728255","0,0,0","423.334,476.824,0.231046","519.852,476.813,0.186646","518.532,476.818,0.214873","529.012,465.058,0.598407",
"405.02,128.344,0.77747","448.071,142.73,0.639981","433.752,144.065,0.494195","442.849,202.768,0.0612867","0,0,0","462.419,141.416,0.745189","452.015,223.577,0.804636","412.851,174.072,0.655252","475.509,282.363,0.57082","484.608,281.042,0.434833","484.643,375,0.781498","522.435,458.52,0.6914","471.562,284.957,0.521479","431.105,380.203,0.651008","424.575,476.823,0.369619","0,0,0","408.943,117.909,0.793997","0,0,0","429.825,107.448,0.836977","0,0,0","0,0,0","424.571,476.835,0.212463","521.174,476.803,0.21425","518.535,476.811,0.235159","528.974,463.686,0.60004",
"406.35,127.07,0.792007","453.264,141.439,0.657762","442.843,141.459,0.500945","442.866,202.746,0.0675628","0,0,0","462.452,141.398,0.805927","450.687,223.584,0.789317","412.868,172.763,0.659124","476.772,284.952,0.583047","484.64,283.65,0.438834","485.864,380.206,0.797802","523.784,462.433,0.718817","471.578,286.274,0.527637","431.135,381.503,0.638695","423.338,476.821,0.428914","0,0,0","410.195,117.922,0.844944","0,0,0","431.094,107.478,0.871202","0,0,0","0,0,0","423.328,476.833,0.251084","517.256,476.808,0.189126","518.533,476.817,0.193673","528.997,465.043,0.599885",
"410.231,129.681,0.863032","455.925,144.04,0.583358","449.385,144.028,0.466376","446.76,206.682,0.0668735","0,0,0","463.771,142.772,0.811877","453.257,223.64,0.826743","412.909,177.965,0.623417","479.412,286.24,0.548345","488.529,283.678,0.431361","484.577,381.575,0.793263","523.779,463.747,0.743511","474.14,287.552,0.519547","432.371,382.834,0.646736","423.35,476.823,0.404031","0,0,0","411.544,119.247,0.924529","0,0,0","432.473,108.739,0.925509","0,0,0","0,0,0","424.569,476.834,0.236274","517.22,476.811,0.169933","518.543,476.821,0.174158","528.986,466.343,0.609501",
"411.594,131.014,0.918731","462.409,147.934,0.560607","454.589,145.353,0.456896","450.685,206.681,0.110553","433.763,201.472,0.112264","466.361,147.95,0.754921","453.354,224.966,0.852599","415.481,188.392,0.630251","483.283,287.568,0.579768","491.146,286.285,0.47086","478.12,381.564,0.766414","523.778,465,0.746658","475.446,288.891,0.544747","431.116,381.548,0.669349","423.334,476.823,0.412802","410.243,124.463,0.0685977","412.907,120.553,0.914487","0,0,0","435.057,108.865,0.925352","0,0,0","0,0,0","423.325,476.834,0.240225","517.239,476.813,0.16851","519.858,476.824,0.17501","528.992,466.379,0.597021",
"354.123,94.4643,0.771043","339.719,121.888,0.817285","317.58,119.299,0.808581","307.149,161.003,0.824861","326.751,136.213,0.723442","360.705,128.335,0.744636","391.969,151.888,0.367404","0,0,0","337.165,222.336,0.655436","318.959,222.321,0.639384","317.616,305.854,0.794039","307.177,381.49,0.799704","350.262,223.609,0.63967","359.356,299.367,0.812743","350.21,369.757,0.86337","348.958,87.9084,0.909837","358.068,87.9522,0.635162","334.571,86.6482,0.810912","0,0,0","368.488,380.224,0.752706","369.769,377.582,0.737688","345.008,374.99,0.734711","313.662,398.509,0.741379","305.815,395.907,0.696143","307.142,384.146,0.578107",
"411.513,120.588,0.895599","458.52,133.6,0.539023","459.814,131,0.379192","445.464,198.862,0.0724078","0,0,0","455.942,138.789,0.776079","445.506,214.496,0.821972","403.746,170.119,0.696915","476.815,279.738,0.53193","487.221,275.854,0.420472","487.212,378.943,0.762834","515.96,462.439,0.795307","471.571,283.652,0.481709","435.065,381.515,0.522213","431.099,476.806,0.563809","0,0,0","411.589,111.412,0.918126","0,0,0","432.473,100.967,0.953896","421.978,476.811,0.121926","424.587,476.835,0.154841","431.1,476.821,0.394383","495.081,476.802,0.228389","496.379,476.794,0.205859","522.457,465.091,0.638703",
"412.82,123.15,0.876681","462.386,134.899,0.49897","457.231,132.307,0.34877","0,0,0","0,0,0","462.433,138.816,0.798026","453.308,214.535,0.839658","412.817,174.039,0.749224","483.28,277.165,0.556215","492.42,275.83,0.449899","485.908,381.569,0.800795","515.948,463.698,0.788307","474.206,281.046,0.510617","435.032,382.84,0.545331","431.1,476.806,0.562106","0,0,0","412.896,112.736,0.86341","0,0,0","433.788,101.022,0.897644","421.98,476.815,0.119443","424.587,476.837,0.150269","431.106,476.822,0.395044","496.34,476.802,0.229168","496.374,476.794,0.206972","522.477,465.1,0.615146",
"414.201,128.343,0.830891","463.678,140.066,0.54798","455.946,138.824,0.398197","453.341,201.435,0.104806","0,0,0","465.01,140.123,0.852351","455.94,215.797,0.814683","418.053,183.169,0.774119","483.327,282.356,0.559906","491.132,279.763,0.414824","484.594,385.438,0.769986","515.923,463.677,0.785475","476.795,284.959,0.533435","433.746,380.195,0.623024","431.07,476.81,0.567861","411.516,119.281,0.0774699","416.773,117.943,0.845909","0,0,0","440.252,103.6,0.836751","420.675,476.819,0.112612","423.283,476.841,0.144822","431.093,476.824,0.393711","497.658,476.797,0.203514","497.672,476.794,0.190279","521.18,465.04,0.654499",
"420.627,130.956,0.875198","465.048,142.728,0.566461","461.107,141.473,0.45468","455.917,202.779,0.105593","433.759,197.535,0.130387","468.983,142.746,0.767542","461.139,222.295,0.790167","414.152,191.02,0.686307","484.591,286.242,0.591884","493.73,283.676,0.461047","484.543,388.073,0.767883","515.936,463.701,0.793572","476.772,287.551,0.552964","429.818,378.905,0.639284","429.802,476.814,0.450775","0,0,0","421.917,120.524,0.913559","0,0,0","442.854,108.758,0.93207","422.002,476.833,0.0813091","0,0,0","429.816,476.827,0.297826","498.963,476.809,0.171082","498.991,476.807,0.17684","521.176,465.071,0.602343",
"355.456,95.7324,0.74951","337.127,124.449,0.656267","312.358,120.585,0.560425","0,0,0","0,0,0","359.362,129.66,0.785714","399.785,151.844,0.597301","418.057,162.273,0.118763","331.936,223.654,0.649474","317.558,223.643,0.617444","317.554,305.83,0.766715","308.412,380.262,0.803642","348.917,223.67,0.682531","359.345,299.344,0.81434","350.212,369.743,0.860751","350.178,87.878,0.883352","358.063,87.9027,0.317941","331.935,87.8943,0.716953","0,0,0","368.458,380.217,0.749002","369.764,377.58,0.731872","346.264,373.717,0.742657","312.38,399.765,0.736772","305.801,395.91,0.686855","308.444,384.131,0.592213",
"421.933,132.307,0.881609","467.671,147.964,0.527104","463.722,146.635,0.432342","459.825,206.673,0.0666519","433.682,202.747,0.159313","474.118,149.218,0.799806","463.775,224.979,0.861371","412.885,197.56,0.663233","484.661,287.612,0.587421","496.351,286.285,0.503336","482.021,385.446,0.758733","515.943,463.715,0.807035","475.456,291.48,0.568456","423.341,377.602,0.680435","424.582,476.821,0.372913","419.362,128.336,0.0619233","422.019,121.874,0.894922","0,0,0","444.162,110.135,0.957308","0,0,0","0,0,0","423.327,476.833,0.215377","498.96,476.808,0.188799","498.977,476.805,0.193641","522.451,465.081,0.617071",
"421.966,132.309,0.892309","470.249,146.671,0.539963","466.367,145.334,0.404423","465.05,211.916,0.182051","436.333,201.472,0.304627","470.264,149.273,0.776074","466.381,226.244,0.833754","421.984,204.098,0.748518","485.939,288.866,0.618095","497.681,286.295,0.527233","481.987,381.501,0.775351","515.941,463.705,0.797385","475.484,291.487,0.596934","421.921,371.129,0.683275","423.29,476.811,0.351948","0,0,0","423.234,121.866,0.898611","0,0,0","444.194,110.178,0.932403","0,0,0","0,0,0","423.278,476.827,0.222133","500.267,476.811,0.16813","501.584,476.811,0.190535","521.175,465.072,0.581412",
"420.673,131.003,0.906455","468.948,144.028,0.595496","472.859,140.165,0.406357","470.257,204.105,0.134553","442.892,201.424,0.276387","465.041,149.248,0.8077","471.545,224.904,0.830836","427.206,204.075,0.784674","485.942,286.264,0.618269","498.963,283.655,0.520431","484.547,380.222,0.799716","515.95,462.438,0.767615","475.473,287.602,0.598476","419.368,371.089,0.678267","421.981,476.804,0.476326","0,0,0","421.976,120.594,0.918057","0,0,0","444.142,110.14,0.954066","415.473,476.823,0.089497","0,0,0","422.008,476.822,0.328284","498.98,476.809,0.177658","500.275,476.807,0.183565","522.447,465.053,0.570598",
"416.752,129.68,0.867045","466.379,141.43,0.747854","479.384,138.822,0.612996","479.397,198.846,0.0684177","0,0,0","454.65,146.627,0.773225","463.75,222.326,0.844829","422.022,192.339,0.815608","485.98,282.341,0.596739","502.896,277.171,0.527384","488.532,380.226,0.736378","515.979,463.684,0.796061","474.195,284.962,0.584669","419.37,371.109,0.679797","420.666,476.813,0.455558","0,0,0","419.372,119.259,0.878872","0,0,0","441.546,108.81,0.902174","415.471,476.847,0.0730107","0,0,0","420.68,476.827,0.300122","498.978,476.811,0.171307","501.584,476.809,0.179668","522.451,465.093,0.575884",
"356.716,94.4581,0.758996","338.444,123.146,0.711029","316.257,120.533,0.621936","308.461,160.99,0.287593","328.054,128.375,0.34468","360.678,128.37,0.711713","393.301,150.577,0.36888","403.7,151.876,0.0905942","334.529,222.349,0.642268","317.624,222.347,0.652277","317.555,304.543,0.769955","307.207,380.27,0.808686","350.185,223.603,0.664053","359.34,299.31,0.813405","350.213,369.747,0.857274","350.197,87.895,0.89381","359.292,87.933,0.490821","334.547,86.6044,0.769806","0,0,0","368.496,380.236,0.75292","369.761,377.62,0.73675","345.011,373.717,0.733257","313.653,398.513,0.737983","305.814,395.909,0.702632","307.185,384.149,0.584134",
"390.642,141.379,0.890778","432.418,161.011,0.743768","421.947,162.358,0.574798","415.486,224.97,0.516994","395.882,205.372,0.622073","442.914,157.09,0.784852","475.433,219.723,0.829288","423.308,198.829,0.705094","454.595,287.568,0.61689","449.402,287.58,0.424305","453.345,368.479,0.805714","484.559,441.559,0.756063","455.92,287.602,0.588161","410.258,381.519,0.742038","412.832,463.716,0.423652","388.031,134.885,0.12721","391.97,130.999,0.933069","0,0,0","412.882,120.533,0.943482","412.867,476.792,0.0967904","0,0,0","414.159,467.651,0.320784","450.69,452.003,0.653073","453.333,449.399,0.577715","489.866,450.667,0.633886",
"395.87,140.096,0.830399","433.751,160.995,0.803346","418.055,162.367,0.635345","418.072,224.922,0.697681","393.27,200.165,0.64116","453.245,157.08,0.769253","482.009,223.63,0.85294","435.014,200.135,0.705544","455.895,287.557,0.614963","452.003,287.585,0.439185","453.325,364.577,0.788789","484.545,441.543,0.732718","458.501,287.596,0.588401","412.914,380.162,0.777727","415.441,466.367,0.444385","392.015,131.034,0.0957018","399.765,129.709,0.890088","0,0,0","420.652,120.502,0.896985","414.155,470.276,0.11363","0,0,0","415.463,476.804,0.356608","451.979,452.001,0.614006","454.58,449.392,0.547","489.863,450.67,0.625416",
"401.054,131.043,0.775512","432.429,159.703,0.775001","408.952,159.711,0.581813","412.868,222.299,0.25893","405.03,211.878,0.34536","454.604,159.678,0.774791","483.276,224.917,0.841112","433.758,197.524,0.696767","455.911,281.053,0.574432","445.507,279.738,0.478909","453.279,363.247,0.768253","484.574,442.839,0.759167","463.743,282.365,0.592623","414.164,374.996,0.663548","415.441,452.014,0.540487","397.188,125.78,0.330479","403.71,125.746,0.744547","0,0,0","423.32,120.535,0.87562","398.5,462.429,0.212282","402.425,463.71,0.291394","421.99,462.396,0.449509","451.978,453.253,0.675341","454.572,450.673,0.606393","492.423,451.98,0.630019",
"402.406,138.798,0.866831","442.856,160.996,0.817016","427.181,162.341,0.683292","418.087,223.672,0.729279","398.482,201.44,0.588836","458.512,157.084,0.757023","484.652,224.988,0.900088","441.553,202.751,0.751666","458.513,286.309,0.608629","454.581,287.549,0.472397","453.262,363.262,0.766231","484.55,442.848,0.73492","462.435,287.578,0.637517","414.179,373.706,0.731217","420.699,458.522,0.35301","401.07,129.736,0.126827","403.765,129.665,0.870039","0,0,0","424.616,119.222,0.898872","412.892,476.802,0.100148","0,0,0","421.96,476.795,0.298613","453.267,453.25,0.617905","454.651,449.406,0.542574","491.133,451.993,0.602323",
"405.015,134.892,0.820507","444.186,159.677,0.785324","429.795,161.009,0.720994","416.783,223.593,0.668822","399.797,201.431,0.563421","462.438,154.481,0.772802","484.638,224.994,0.897771","438.945,202.77,0.738053","463.724,284.949,0.629057","455.922,284.96,0.50376","453.343,368.443,0.799623","484.564,442.884,0.76204","466.364,284.956,0.61833","415.452,371.131,0.767924","425.893,455.93,0.513106","402.43,127.082,0.0958625","410.214,125.788,0.827639","0,0,0","431.118,117.908,0.875714","414.169,465.078,0.313421","0,0,0","432.407,465.008,0.457052","453.277,453.327,0.681739","454.64,451.983,0.599182","491.153,453.256,0.632727",
