Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"265.422,129.725,0.952043","248.449,142.71,0.868612","219.739,140.157,0.821217","201.479,193.696,0.842109","224.907,171.38,0.826439","278.438,145.355,0.823763","318.858,181.906,0.879251","329.298,153.158,0.528856","245.765,261.46,0.734029","224.921,260.178,0.707019","206.687,329.293,0.812124","183.229,390.667,0.803869","265.395,260.174,0.734347","290.17,318.898,0.828631","308.413,384.143,0.784423","260.166,120.619,0.877758","269.289,121.872,0.775753","244.541,111.443,0.925068","0,0,0","314.994,412.9,0.744791","320.231,410.235,0.720954","305.854,390.675,0.626097","198.837,412.878,0.773431","188.396,412.851,0.728397","180.525,394.592,0.675188",
"267.98,129.713,0.919374","253.597,145.346,0.835262","223.572,142.766,0.787449","201.434,194.959,0.793865","226.284,172.786,0.70337","284.92,147.959,0.776412","317.571,176.652,0.38233","330.658,181.868,0.129577","245.85,258.851,0.726407","224.986,257.583,0.690657","209.296,328.04,0.759893","183.252,393.299,0.750851","266.694,257.59,0.7277","294.1,320.2,0.764508","308.428,389.353,0.776374","264.053,121.83,0.877964","274.474,121.857,0.790685","245.804,119.208,0.858144","0,0,0","316.246,415.45,0.721558","320.246,411.548,0.717879","305.835,393.28,0.614224","200.169,412.873,0.782978","191.024,412.889,0.73771","180.561,401.073,0.706337",
"269.309,129.726,0.907779","254.913,144.067,0.884691","223.669,142.735,0.844461","201.465,196.228,0.79824","223.635,175.357,0.790513","286.234,147.968,0.839513","320.242,172.791,0.715244","350.208,184.51,0.229109","248.415,257.597,0.707693","228.836,258.885,0.669544","211.889,328.001,0.792542","184.509,390.692,0.767085","268.002,256.311,0.723346","296.665,322.808,0.810131","308.458,389.373,0.80369","265.387,121.859,0.916007","275.813,121.877,0.872647","248.441,116.606,0.823007","0,0,0","316.236,414.168,0.761241","321.496,411.521,0.755574","307.112,393.318,0.676621","201.414,412.878,0.774419","190.999,412.864,0.722084","180.584,395.902,0.651115",
"275.888,129.734,0.94186","257.615,146.63,0.845134","227.585,146.66,0.784585","202.787,200.158,0.836132","224.925,175.341,0.736647","288.883,144.047,0.841324","320.244,179.278,0.745813","335.866,155.796,0.334133","256.287,260.179,0.735057","236.704,262.767,0.694133","217.149,326.741,0.744422","189.698,390.61,0.789219","275.883,258.857,0.735162","299.362,326.677,0.802974","309.787,390.614,0.778192","271.903,121.863,0.856569","279.729,121.881,0.775483","255.008,115.348,0.889463","0,0,0","315.004,412.908,0.77445","321.538,411.518,0.763158","307.162,393.317,0.700296","201.454,414.154,0.771419","192.263,412.85,0.750595","183.139,392.028,0.706331",
"284.945,129.638,0.904264","264.088,144.029,0.879677","234.092,146.648,0.800784","204.112,200.157,0.810856","224.994,175.385,0.701476","291.501,141.479,0.864478","318.954,184.493,0.791655","337.179,158.395,0.228378","265.438,265.386,0.745462","245.813,266.669,0.710681","225.007,328.046,0.784371","193.701,382.867,0.815052","286.24,264.094,0.722753","308.398,327.966,0.843411","309.787,390.616,0.782808","277.189,120.582,0.930712","287.58,120.574,0.877921","264.047,112.719,0.853338","0,0,0","316.252,412.862,0.785442","322.797,410.261,0.753448","307.139,394.571,0.718882","201.48,411.565,0.79714","192.319,408.941,0.745908","189.715,385.455,0.687415",
"295.4,128.339,0.875991","275.846,141.497,0.919291","252.33,142.771,0.787461","240.61,192.308,0.800725","269.336,172.773,0.744475","301.94,141.421,0.830005","309.807,192.38,0.8871","308.493,167.521,0.790365","269.329,253.651,0.698781","254.908,256.229,0.683631","247.163,326.719,0.718869","215.831,378.888,0.814239","287.53,251.046,0.738522","308.475,314.989,0.807865","309.788,388.035,0.749693","288.859,120.507,0.91008","297.981,120.519,0.79894","274.512,112.711,0.860996","0,0,0","316.252,412.837,0.76651","322.79,410.212,0.730481","307.155,392.005,0.701669","234.033,405,0.762251","223.637,402.445,0.749343","211.851,380.179,0.826431",
"296.659,129.656,0.917262","278.456,142.768,0.835958","257.572,144.072,0.785512","281.068,177.974,0.745327","313.669,171.405,0.73656","301.912,141.416,0.746273","308.528,193.6,0.856249","299.342,172.749,0.573895","273.201,257.548,0.691918","254.998,258.884,0.668945","253.64,333.27,0.779418","226.252,380.188,0.829709","287.596,256.236,0.740242","308.5,318.883,0.862068","309.793,388.067,0.762199","288.906,120.608,0.879795","298.064,120.626,0.846365","275.807,114.047,0.885764","0,0,0","314.979,411.568,0.773723","321.508,408.925,0.748234","307.178,393.258,0.702104","235.386,406.304,0.768026","224.968,402.431,0.759936","223.579,380.211,0.734452",
"296.748,130.931,0.956232","275.885,146.668,0.884958","257.55,141.444,0.857662","270.623,171.481,0.839088","307.188,163.606,0.804099","294.119,150.582,0.80213","308.41,192.328,0.914166","309.742,166.205,0.65882","271.897,257.56,0.673098","255.006,260.18,0.634041","254.913,330.68,0.804172","226.229,381.553,0.839261","286.323,256.238,0.734784","308.459,316.292,0.830696","309.791,388.05,0.746058","292.787,121.869,0.85822","299.355,123.178,0.762951","275.848,116.65,0.905095","0,0,0","316.266,412.846,0.774291","322.791,410.223,0.733815","307.164,393.263,0.703907","235.378,405.027,0.775762","224.966,402.43,0.785243","222.345,382.853,0.717299",
"296.696,129.722,0.94307","275.837,142.776,0.886071","254.984,141.42,0.875779","264.044,174.029,0.84952","300.642,162.322,0.808827","295.418,146.674,0.768888","308.446,193.646,0.914282","311.081,171.465,0.768043","270.593,254.944,0.701793","254.993,256.229,0.683346","253.612,328.062,0.777594","225.003,381.544,0.837194","286.281,254.915,0.735512","308.463,317.572,0.864971","309.771,389.337,0.765554","290.207,121.855,0.864728","299.316,121.913,0.779296","275.831,115.333,0.889474","0,0,0","314.978,412.798,0.771359","321.504,410.2,0.750121","307.146,393.295,0.708129","235.347,405.027,0.786628","224.947,402.444,0.780221","222.332,382.846,0.702794",
"296.7,129.643,0.927911","275.799,144.033,0.843994","254.94,141.47,0.841073","257.559,181.86,0.74272","295.408,161.039,0.731214","295.379,149.225,0.763729","308.445,193.673,0.892737","313.689,170.126,0.708408","270.617,258.874,0.642079","254.987,262.79,0.62254","249.713,328.003,0.77996","224.951,384.152,0.819903","286.304,256.289,0.707712","308.441,318.847,0.872182","309.791,388.062,0.754697","290.201,120.599,0.889526","298.09,120.628,0.830136","275.779,114.038,0.860904","0,0,0","314.986,411.581,0.769188","321.52,410.199,0.73699","307.167,393.256,0.717091","235.359,405.034,0.802741","224.97,403.708,0.797363","222.3,388.07,0.684809",
"432.477,134.928,0.875255","442.915,151.893,0.918326","415.456,151.901,0.818661","380.26,179.25,0.383806","384.161,219.741,0.115763","468.951,151.929,0.800733","495.076,202.793,0.936911","476.823,171.379,0.80886","448.08,260.17,0.703526","432.349,261.458,0.692065","424.641,337.159,0.755108","424.634,374.999,0.788688","465.066,260.183,0.745559","463.764,329.357,0.865631","466.364,406.343,0.742669","429.798,129.656,0.851946","438.937,129.649,0.884912","0,0,0","453.298,121.859,0.911553","444.203,425.904,0.749341","454.61,428.503,0.671098","474.161,414.165,0.756343","431.096,397.178,0.821516","421.978,392.027,0.844392","428.496,375.01,0.636984",
"433.707,136.197,0.870755","442.898,151.898,0.917045","415.471,151.857,0.818706","378.896,176.666,0.63547","371.113,132.323,0.188085","467.676,153.175,0.789323","495.081,202.802,0.941082","476.816,168.803,0.744883","448.064,258.883,0.705683","432.357,260.174,0.694001","424.61,331.928,0.747118","425.877,373.723,0.785702","465.044,258.874,0.746116","463.711,329.291,0.86113","466.368,407.617,0.746121","429.826,129.667,0.855884","440.249,129.646,0.885377","0,0,0","453.304,121.833,0.92652","444.168,425.894,0.772373","454.577,428.522,0.676671","474.168,414.181,0.756267","432.362,398.476,0.81785","422.01,393.27,0.802579","429.803,375.015,0.669539",
"433.697,132.292,0.905361","444.2,151.832,0.910654","418.08,150.592,0.828899","380.269,181.814,0.70066","374.994,164.921,0.109399","472.859,151.893,0.814191","495.096,204.014,0.94936","478.124,170.145,0.771911","448.075,260.164,0.688668","432.353,260.181,0.685252","423.305,337.173,0.824966","425.911,373.728,0.790195","465.051,260.183,0.726654","462.423,328.051,0.848672","466.38,407.619,0.752871","431.094,128.329,0.822485","440.233,128.344,0.863921","0,0,0","454.543,120.565,0.945484","444.132,425.906,0.777373","453.309,429.793,0.684927","474.201,414.189,0.768195","431.135,397.176,0.81462","422.007,392.036,0.827988","431.101,375.024,0.679272",
"433.738,132.284,0.895931","446.774,150.622,0.871234","420.645,150.597,0.840677","390.614,188.384,0.760253","367.164,200.131,0.163483","475.483,151.816,0.859362","495.106,204.009,0.963058","476.841,171.412,0.831899","448.073,256.289,0.687558","432.377,256.257,0.699161","423.309,331.964,0.803404","425.919,375.007,0.773915","465.044,257.568,0.7243","458.519,328.034,0.813524","466.339,406.337,0.729244","431.123,127.049,0.8337","441.539,127.05,0.883612","0,0,0","454.578,119.266,0.946505","444.123,425.906,0.764701","453.297,428.528,0.676332","474.182,414.161,0.749603","431.14,397.189,0.807971","423.238,393.265,0.806373","431.113,376.298,0.675242",
"433.723,131.008,0.927779","449.367,150.501,0.840105","422.03,149.234,0.853581","397.19,193.677,0.812253","388.052,181.861,0.272273","475.484,150.507,0.836954","495.023,202.765,0.932521","475.525,168.84,0.788509","446.793,253.652,0.699984","432.363,253.629,0.707142","423.279,329.395,0.843057","429.791,373.699,0.796968","465.004,254.933,0.72617","454.673,326.718,0.80213","466.323,405.03,0.721083","431.131,124.461,0.810393","441.502,124.475,0.857068","0,0,0","454.582,119.196,0.94155","444.173,425.878,0.761497","454.572,428.487,0.668095","474.18,412.897,0.726329","431.136,397.18,0.805838","423.254,392.032,0.804632","433.683,373.721,0.734224",
"411.577,133.589,0.843961","423.36,150.602,0.891136","407.626,157.085,0.74386","411.508,204.032,0.859567","401.082,181.829,0.82881","442.872,146.626,0.843826","446.771,179.25,0.818009","412.828,150.593,0.764174","433.681,253.614,0.744309","420.635,252.354,0.69197","404.999,321.487,0.732447","405.008,371.095,0.831849","446.801,253.618,0.681286","442.822,330.672,0.803416","465.073,408.911,0.793772","405.04,129.703,0.835179","415.438,128.394,0.863431","0,0,0","428.52,120.561,0.819561","444.126,427.21,0.786369","453.327,429.79,0.717325","474.23,414.162,0.752279","394.584,389.33,0.819578","390.659,382.836,0.862794","411.555,376.316,0.790467",
"415.481,132.274,0.791526","432.352,149.252,0.85521","411.494,151.836,0.786012","402.447,202.814,0.859044","399.792,179.255,0.564098","451.992,144.037,0.816219","465.011,188.428,0.877133","433.744,159.701,0.791655","433.801,256.298,0.731047","420.634,256.275,0.698628","410.217,320.229,0.763867","411.5,368.443,0.843661","453.262,257.56,0.73237","451.984,329.38,0.829456","465.122,407.617,0.761684","411.548,128.389,0.815882","421.951,127.052,0.870625","0,0,0","433.677,119.265,0.950426","444.119,427.214,0.804782","453.307,429.811,0.724426","475.443,414.162,0.754405","401.097,390.695,0.882692","394.565,385.464,0.739093","414.192,369.746,0.863141",
"421.96,131.013,0.918583","433.785,151.843,0.893842","410.249,153.169,0.809581","388.044,193.587,0.676011","376.307,174.071,0.0964596","462.438,150.524,0.808518","481.996,197.541,0.800555","454.632,162.332,0.780307","440.241,262.765,0.717356","422,262.777,0.7243","412.858,329.328,0.80818","414.148,362.006,0.761694","455.895,262.759,0.731227","455.93,329.392,0.826535","466.378,408.935,0.762254","415.469,127.051,0.830428","425.874,124.476,0.86578","411.502,120.575,0.0956199","440.216,119.224,0.86767","444.184,425.914,0.796457","454.582,428.524,0.734798","474.23,415.469,0.775289","423.263,386.741,0.766736","412.903,382.887,0.736903","419.349,361.973,0.609301",
"424.571,129.703,0.766468","436.348,151.918,0.75352","412.831,153.209,0.762084","423.288,192.276,0.296842","453.298,175.377,0.255974","463.7,151.865,0.714917","485.978,200.151,0.771251","470.265,162.363,0.568564","442.843,257.547,0.732061","423.335,257.548,0.692735","420.669,326.705,0.724906","419.393,364.57,0.675994","459.82,256.298,0.67452","461.127,329.305,0.80035","467.655,408.951,0.73943","421.919,124.466,0.698688","431.13,121.852,0.749358","414.176,127.055,0.209385","442.897,120.551,0.833844","444.154,428.495,0.786806","453.315,431.085,0.722941","475.452,415.486,0.743618","425.881,392.016,0.699264","418.084,390.68,0.652245","420.698,363.281,0.552692",
"424.572,132.313,0.86785","437.619,151.875,0.866908","408.938,151.892,0.833461","376.302,183.22,0.372892","0,0,0","465.104,151.816,0.814916","489.822,201.443,0.840276","472.865,167.511,0.719933","442.895,261.483,0.741066","423.347,262.776,0.691084","420.652,338.469,0.761409","423.263,372.428,0.799091","462.415,260.163,0.705643","463.664,329.302,0.828287","466.39,408.927,0.751604","421.95,128.353,0.871801","431.132,127.097,0.889195","0,0,0","444.104,120.509,0.94521","444.209,427.193,0.774157","454.607,429.808,0.702755","474.223,415.44,0.739925","428.514,395.893,0.827022","420.664,393.278,0.830894","427.192,372.387,0.632455",
"429.78,136.19,0.82792","438.951,151.897,0.874218","411.542,151.899,0.863178","378.909,175.344,0.297175","0,0,0","465.053,151.867,0.850771","493.72,201.477,0.865254","476.814,170.126,0.81514","445.451,261.461,0.717231","428.489,262.776,0.661409","424.616,330.634,0.777157","424.631,374.991,0.787648","463.8,258.888,0.749613","463.749,328.041,0.878053","466.399,407.646,0.738798","423.289,129.702,0.92644","433.678,129.645,0.969095","0,0,0","445.491,120.612,0.901574","444.226,425.917,0.741125","454.624,429.783,0.672533","474.209,414.189,0.743377","432.368,398.502,0.850145","422.014,393.321,0.820437","431.073,375.005,0.697064",
"432.359,136.208,0.872471","441.582,151.913,0.902291","412.866,151.909,0.859919","381.506,174.044,0.527153","0,0,0","466.365,151.898,0.842351","494.976,202.736,0.889203","478.091,170.1,0.759605","446.76,262.8,0.728849","431.101,264.101,0.710344","429.82,330.661,0.785965","424.602,376.327,0.763961","465.031,262.759,0.759756","463.798,329.318,0.8874","466.38,407.624,0.757455","424.631,129.702,0.871448","435.008,129.659,0.937712","0,0,0","450.654,121.87,0.871602","445.455,424.638,0.753348","454.662,428.49,0.666448","474.165,414.177,0.759506","432.383,398.478,0.83412","422.029,393.305,0.798579","425.931,378.898,0.618046",
"432.477,136.225,0.873144","442.858,151.883,0.925071","415.439,151.866,0.83499","381.57,171.395,0.57981","377.611,133.609,0.187298","466.378,151.919,0.828304","495.061,202.781,0.912648","476.821,170.107,0.767814","448.106,258.875,0.709728","432.386,260.177,0.718458","427.193,337.132,0.759072","424.605,377.633,0.797601","465.07,258.862,0.752659","463.769,329.39,0.853828","466.367,407.648,0.757125","428.503,129.679,0.847679","438.926,129.654,0.885556","0,0,0","453.251,120.612,0.917099","444.208,425.878,0.750694","454.618,428.497,0.670852","474.159,415.444,0.750482","432.37,399.787,0.859217","422.026,394.607,0.803813","427.2,378.919,0.667616",
"425.894,130.977,0.890888","453.312,150.564,0.879511","441.531,151.892,0.773649","425.915,193.663,0.769525","415.48,168.842,0.682593","465.057,147.969,0.85583","463.789,189.693,0.87127","432.42,162.322,0.776287","459.83,251.058,0.706159","446.781,249.74,0.687225","433.766,318.91,0.794348","450.693,381.5,0.797845","472.869,253.619,0.717172","444.117,318.91,0.807159","479.387,411.568,0.665887","423.27,124.479,0.507897","431.141,123.192,0.88444","0,0,0","445.474,117.927,0.871538","454.631,435.047,0.770985","465.006,435.073,0.704357","488.564,415.473,0.604993","423.291,397.188,0.80567","424.608,391.971,0.771113","455.913,389.316,0.730299",
"427.182,132.276,0.875829","446.773,149.238,0.772249","433.695,150.526,0.618204","386.765,160.993,0.0840309","385.448,151.876,0.150538","462.385,146.628,0.789975","445.515,172.709,0.800779","411.507,160.986,0.752459","463.732,253.654,0.773032","451.997,253.613,0.725096","440.225,322.829,0.706827","450.693,380.266,0.778224","475.46,254.918,0.748016","445.447,325.407,0.759843","483.268,420.656,0.634978","423.314,128.338,0.716175","432.406,127.044,0.904742","0,0,0","448.059,119.284,0.881644","454.603,438.964,0.753132","463.744,441.546,0.703982","492.416,424.613,0.585778","423.321,395.877,0.787142","425.883,391.947,0.767324","455.898,388.079,0.696951",
"428.497,133.589,0.853829","451.972,149.266,0.753923","441.573,150.596,0.610353","440.249,193.609,0.134852","435.075,189.696,0.181951","457.245,146.635,0.776533","433.771,166.242,0.780886","399.755,159.65,0.737776","463.782,254.921,0.751172","453.275,253.654,0.713795","441.558,326.704,0.751014","451.977,381.553,0.791735","475.487,254.965,0.716131","453.267,329.34,0.806137","484.605,421.933,0.748546","424.58,129.616,0.501706","432.402,128.353,0.9216","0,0,0","448.108,120.536,0.881434","454.646,438.956,0.79584","463.777,441.549,0.76278","493.751,429.805,0.678078","423.349,394.614,0.804706","425.89,391.928,0.782805","455.944,390.617,0.748931",
"429.817,134.929,0.835397","454.583,150.594,0.792489","442.809,153.17,0.571578","436.335,194.923,0.0537931","0,0,0","465.111,147.962,0.82851","446.77,172.71,0.843964","411.487,153.152,0.836083","463.783,257.553,0.747765","453.231,256.296,0.721602","442.87,330.653,0.774443","452.013,382.83,0.788448","475.537,258.869,0.694185","455.893,335.876,0.796064","484.615,421.969,0.791108","424.599,129.709,0.655456","433.676,128.405,0.936446","0,0,0","451.978,120.555,0.90826","454.675,438.951,0.818511","465.017,441.542,0.783271","493.742,429.821,0.721148","424.619,394.565,0.783149","427.213,390.718,0.761955","457.201,390.641,0.762756",
"431.14,134.895,0.8293","454.605,150.604,0.829688","435.039,151.917,0.643657","418.068,168.84,0.091779","0,0,0","474.183,149.256,0.800531","462.45,180.573,0.563173","432.412,162.278,0.605573","466.336,254.954,0.705867","453.323,254.948,0.707765","444.156,328.054,0.76601","451.986,381.483,0.771461","481.984,254.975,0.643187","463.751,338.418,0.805441","484.619,421.982,0.802185","427.185,129.623,0.551531","433.802,128.366,0.882221","0,0,0","454.597,120.54,0.881629","455.898,440.265,0.802049","465.016,442.803,0.772453","493.729,431.105,0.71241","425.905,393.305,0.710223","427.218,390.662,0.694106","455.951,388.049,0.684314",
"432.443,132.303,0.911214","454.644,150.527,0.874779","435.078,151.888,0.722785","438.932,184.48,0.244152","421.969,171.476,0.322951","474.204,145.331,0.846615","468.969,180.533,0.786002","433.69,162.26,0.818666","464.992,256.27,0.758962","450.697,256.262,0.697882","444.113,329.314,0.771591","453.297,382.822,0.800237","479.387,256.304,0.671256","463.772,338.477,0.832685","484.624,421.974,0.810406","429.807,127.09,0.743281","436.326,125.784,0.875511","0,0,0","454.546,119.243,0.939466","455.92,440.237,0.8151","465.051,441.571,0.776971","493.728,431.103,0.726755","429.782,395.896,0.78667","431.095,391.959,0.794002","459.825,390.66,0.746935",
"435.051,130.983,0.91241","461.099,149.251,0.811047","435.057,151.854,0.743137","433.737,196.257,0.438894","425.907,181.903,0.517295","484.558,142.746,0.834746","495.095,188.404,0.881395","458.507,163.64,0.699624","465.065,261.48,0.708637","449.39,261.487,0.642674","444.145,338.424,0.813394","458.516,380.196,0.800768","484.554,261.469,0.68762","471.575,339.734,0.796229","484.65,421.968,0.817593","432.46,124.481,0.640263","441.559,123.171,0.888814","0,0,0","455.895,117.916,0.880934","455.928,440.254,0.806297","465.053,442.803,0.753578","493.722,431.101,0.739234","438.926,399.796,0.809256","436.358,393.25,0.753327","465.04,382.828,0.771753",
