Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"297.997,119.246,0.47921","287.601,144.047,0.824471","261.479,138.82,0.702386","234.022,171.473,0.863968","253.64,140.141,0.607884","317.582,151.84,0.828328","337.166,204.027,0.703417","329.382,183.188,0.311752","269.312,256.253,0.708712","252.313,254.931,0.682855","231.478,321.518,0.720439","210.584,390.645,0.627337","287.648,257.553,0.731565","307.205,328.068,0.849416","327.99,399.807,0.788363","294.107,110.114,0.484504","305.816,112.729,0.472086","284.93,107.504,0.516469","309.781,112.743,0.292375","325.412,423.31,0.79773","333.269,421.96,0.790303","327.977,403.699,0.571737","211.899,415.465,0.686856","202.781,412.857,0.664575","210.606,392.007,0.490256",
"297.99,123.187,0.863554","286.27,142.732,0.879773","256.309,140.098,0.765462","232.732,172.716,0.882025","252.339,137.515,0.719461","314.946,149.256,0.801301","334.535,205.39,0.788709","325.422,179.26,0.668684","268.026,257.564,0.738369","248.453,256.247,0.711236","228.851,321.51,0.731509","210.56,381.554,0.762764","287.644,260.156,0.731482","307.176,328.034,0.832534","327.992,399.765,0.773444","295.411,115.326,0.842358","305.813,119.235,0.743465","281.069,104.898,0.813885","0,0,0","325.419,423.295,0.786199","334.546,421.948,0.774063","327.975,402.43,0.560618","209.271,419.345,0.709189","201.446,412.901,0.677854","209.261,384.161,0.619309",
"295.362,121.904,0.829279","279.731,140.156,0.855242","253.644,132.303,0.782709","230.154,177.976,0.799588","247.178,144.034,0.739709","308.413,145.339,0.835756","328.033,204.089,0.849405","326.709,192.291,0.552534","266.704,257.553,0.750225","245.865,256.253,0.728265","224.977,321.531,0.785641","204.088,385.458,0.797787","287.535,258.86,0.753021","307.135,328.051,0.825006","327.974,399.767,0.766726","288.878,115.342,0.853665","298.079,119.182,0.772149","277.115,103.613,0.859955","0,0,0","325.427,423.3,0.7825","334.532,421.946,0.769711","327.966,402.443,0.564348","209.276,416.788,0.7447","201.416,412.878,0.740575","202.708,389.336,0.631336",
"287.577,121.857,0.871384","275.833,141.421,0.881622","245.869,136.226,0.75416","230.14,183.2,0.840513","244.536,150.594,0.833529","303.219,146.632,0.774859","318.934,204.017,0.863974","331.959,188.399,0.549505","265.394,257.594,0.738375","244.549,257.546,0.733343","223.687,322.812,0.801656","204.025,389.362,0.83823","286.23,258.867,0.737717","305.852,328.029,0.793941","327.961,398.466,0.748475","284.952,114.038,0.829907","295.371,117.917,0.760429","269.34,104.888,0.823371","0,0,0","326.69,423.317,0.763533","334.547,421.958,0.736333","325.424,402.393,0.55927","209.28,418.067,0.758294","201.41,412.907,0.761737","201.429,391.933,0.648653",
"281.062,120.542,0.78627","266.77,141.405,0.897741","240.609,136.214,0.787969","226.261,191.03,0.839777","244.494,158.397,0.81206","297.977,146.628,0.833007","309.796,202.766,0.836132","328.023,189.705,0.64717","264.047,262.769,0.702667","243.195,261.477,0.689312","223.593,326.707,0.804657","202.821,390.616,0.839816","284.92,262.784,0.695873","305.846,329.328,0.810696","326.732,398.495,0.750105","277.115,112.707,0.835078","287.519,115.324,0.744319","265.341,106.167,0.864822","0,0,0","326.699,423.302,0.783827","334.561,421.934,0.749652","325.392,402.43,0.562111","209.274,418.058,0.758177","201.415,412.908,0.762611","200.163,391.954,0.637248",
"294.112,130.943,0.862288","260.195,149.264,0.778466","244.534,140.135,0.84719","245.847,196.237,0.84745","277.106,172.722,0.829131","275.879,158.398,0.68775","275.808,214.486,0.817754","297.968,215.789,0.828928","251.058,265.358,0.685208","234.067,265.399,0.679784","218.417,330.624,0.722628","193.651,390.633,0.863853","266.752,264.086,0.705157","292.797,331.944,0.760258","290.212,407.623,0.705139","290.21,121.848,0.841374","298.011,125.772,0.551615","275.853,114.034,0.89163","0,0,0","298.029,435.022,0.750178","307.121,432.367,0.762549","286.238,414.149,0.69449","206.667,414.189,0.760839","194.967,412.849,0.77116","189.694,391.973,0.7437",
"296.656,129.651,0.854952","264.06,144.041,0.761381","245.775,140.069,0.841638","245.81,193.664,0.869395","278.454,161.013,0.781639","277.194,151.861,0.684164","271.91,213.134,0.649271","295.382,230.16,0.74794","253.617,266.684,0.704066","234.105,266.723,0.691033","221.002,330.677,0.716162","193.649,390.61,0.870541","269.294,265.426,0.699465","295.356,337.124,0.773502","291.479,408.947,0.721829","292.815,120.597,0.846153","299.301,123.141,0.509234","277.177,112.743,0.900256","0,0,0","298.008,435.015,0.781695","307.116,432.369,0.791406","286.245,414.172,0.728335","206.701,415.487,0.758896","196.237,412.882,0.752783","189.675,391.94,0.758087",
"292.797,128.363,0.776133","265.416,142.734,0.819174","244.536,138.836,0.810781","244.482,193.639,0.77605","274.511,166.242,0.50105","286.286,150.554,0.688517","270.597,214.496,0.565898","295.363,230.177,0.661282","254.914,267.987,0.702989","234.129,267.989,0.679848","219.73,331.959,0.721997","193.667,390.621,0.854478","273.224,266.738,0.696529","294.102,335.832,0.762083","291.478,410.25,0.738885","288.904,119.305,0.843416","298.017,121.878,0.675002","277.154,111.416,0.878979","0,0,0","298.022,433.775,0.78987","307.126,431.129,0.782474","286.25,415.48,0.748965","207.971,415.462,0.75865","197.551,412.883,0.755566","189.719,391.973,0.754721",
"296.719,128.344,0.829316","266.68,149.281,0.875443","245.78,137.513,0.79926","244.46,192.269,0.838694","274.551,162.314,0.746335","287.617,162.295,0.790654","274.525,213.192,0.727477","294.08,234.085,0.780434","254.886,265.428,0.736582","234.103,266.672,0.716084","218.416,331.959,0.713796","194.924,389.322,0.815113","271.938,265.422,0.709441","292.809,333.251,0.753476","291.492,410.218,0.72607","295.372,120.491,0.862635","300.63,121.843,0.648841","278.46,111.433,0.883998","0,0,0","298.016,433.774,0.793673","307.13,431.121,0.797423","286.267,415.463,0.731256","207.96,416.749,0.740324","197.538,412.895,0.729478","191.028,390.674,0.738435",
"298.046,127.049,0.833101","268.044,147.935,0.813862","245.819,133.623,0.787365","236.73,184.523,0.798191","266.731,159.674,0.735012","294.104,160.988,0.813522","277.176,205.413,0.719222","296.706,226.268,0.845379","253.628,268.026,0.720262","232.779,268.02,0.705528","215.838,339.79,0.819907","194.958,382.87,0.803948","273.245,268.039,0.713825","290.208,339.727,0.819116","292.793,410.222,0.743334","296.703,119.221,0.890084","304.564,120.546,0.674581","278.464,108.853,0.894836","0,0,0","298.02,435.013,0.833004","307.145,432.362,0.842377","286.264,415.455,0.742438","210.56,419.366,0.718305","198.829,414.181,0.69281","192.271,384.144,0.723449",
"298.044,125.771,0.819106","269.303,142.71,0.844511","244.543,131.005,0.829989","234.065,180.566,0.843839","265.363,151.862,0.75434","296.745,155.8,0.835589","288.876,209.288,0.71759","307.093,215.851,0.757267","252.316,266.684,0.699136","231.477,265.414,0.688282","214.476,335.865,0.791691","193.677,380.269,0.818313","271.901,266.716,0.70007","287.629,338.455,0.827308","292.804,410.245,0.738894","296.735,117.951,0.886953","304.519,120.491,0.512636","278.482,108.759,0.881226","0,0,0","297.98,433.759,0.821129","307.11,431.122,0.829198","286.289,416.749,0.715126","207.974,418.087,0.68807","197.55,414.157,0.640213","191.033,381.516,0.678344",
"298.077,127.054,0.857877","270.635,140.165,0.848484","244.539,129.664,0.825288","224.979,175.347,0.826115","256.291,150.552,0.696473","298.027,151.9,0.877413","305.854,213.251,0.87302","327.989,204.016,0.814456","248.43,265.346,0.714977","227.58,262.77,0.668857","213.217,333.235,0.798392","193.571,378.886,0.877937","268.019,265.406,0.726534","287.526,337.159,0.862413","291.491,410.233,0.728714","296.76,117.948,0.912074","305.813,120.506,0.532967","279.727,107.48,0.859563","0,0,0","296.685,433.709,0.791645","305.814,431.089,0.791248","286.29,415.482,0.688278","206.681,414.151,0.657329","194.952,411.533,0.624112","189.674,380.173,0.778001",
"296.733,120.565,0.839273","270.615,149.264,0.697861","244.514,142.736,0.599116","223.641,172.765,0.610742","247.149,160.985,0.365899","298.056,153.164,0.816086","312.379,202.756,0.570881","324.13,204.112,0.650355","247.105,265.385,0.736471","226.278,264.066,0.683121","213.129,331.968,0.754071","191.027,378.912,0.686651","266.716,266.678,0.738594","287.517,338.475,0.859757","290.218,410.231,0.735698","294.123,112.71,0.768737","301.924,117.896,0.665047","278.439,107.499,0.828851","0,0,0","296.74,433.749,0.822302","305.857,431.114,0.811844","286.271,415.484,0.727404","201.475,403.7,0.335893","185.801,394.594,0.335025","184.518,381.487,0.518251",
"295.427,120.606,0.849169","270.612,140.154,0.843258","244.451,129.683,0.818472","223.64,174.066,0.859158","254.969,142.741,0.770308","298.044,151.85,0.872692","320.208,211.868,0.810664","344.989,189.724,0.543006","245.901,262.788,0.721756","226.258,258.87,0.68635","209.303,329.347,0.765049","190.974,380.231,0.814776","266.723,265.362,0.745668","286.334,338.469,0.85625","290.209,410.249,0.729017","291.51,111.463,0.798879","299.359,117.965,0.814643","277.148,106.168,0.874712","0,0,0","296.75,433.767,0.800787","305.842,431.133,0.804733","286.253,416.752,0.706483","202.801,415.473,0.675697","192.35,412.859,0.611418","184.525,381.533,0.731354",
"296.653,123.148,0.810657","268.034,141.393,0.856844","241.88,130.974,0.777819","222.344,177.942,0.805595","252.325,147.941,0.687518","298.015,151.847,0.876536","322.822,205.377,0.790167","347.601,184.52,0.587228","245.831,262.768,0.739857","224.954,257.588,0.722199","204.106,328.051,0.793862","183.188,384.137,0.789186","266.684,265.347,0.75724","286.316,338.414,0.84761","291.483,410.227,0.72902","292.792,115.313,0.770671","299.317,119.194,0.661965","275.884,107.515,0.868163","0,0,0","297.971,433.761,0.811295","307.098,431.119,0.810471","286.28,415.484,0.704506","192.319,427.207,0.641502","183.152,423.325,0.576536","180.552,386.741,0.569338",
"292.817,124.478,0.778723","266.655,140.145,0.90086","236.687,130.941,0.783507","223.594,181.879,0.864512","245.852,151.831,0.716009","296.65,150.565,0.860136","316.309,204.05,0.832631","337.153,193.608,0.651977","245.785,262.778,0.752381","223.685,258.871,0.729712","202.806,328.036,0.835","176.684,389.372,0.722284","266.666,265.355,0.764328","287.523,338.429,0.850508","291.474,410.22,0.72209","288.908,116.645,0.822655","298.002,119.227,0.703338","275.78,107.466,0.876056","0,0,0","297.98,433.773,0.80274","307.088,431.13,0.803705","286.267,415.471,0.710749","181.844,437.62,0.600404","172.735,433.73,0.517655","172.747,391.991,0.624908",
"290.208,121.862,0.83601","262.794,140.061,0.83995","234.101,129.651,0.823762","222.358,183.255,0.839038","249.749,159.677,0.681082","288.882,149.266,0.845844","307.097,202.728,0.87123","326.725,193.65,0.75524","244.547,265.345,0.783949","223.622,264.049,0.745326","200.161,328.059,0.761422","170.132,401.088,0.727265","265.442,265.412,0.791872","286.257,335.855,0.816111","290.219,408.947,0.717423","287.586,115.309,0.873635","296.674,117.937,0.676775","273.201,106.191,0.81813","0,0,0","297.999,433.765,0.8014","307.104,431.115,0.799039","286.27,415.449,0.709833","171.47,442.903,0.677389","162.302,440.238,0.594082","162.289,403.695,0.585645",
"288.902,119.206,0.730567","265.422,142.754,0.735652","243.23,141.392,0.634866","226.226,191.004,0.801522","226.271,140.096,0.66617","288.893,149.235,0.723084","303.252,204.02,0.485635","318.884,180.547,0.364786","244.503,264.098,0.753373","223.614,262.775,0.718829","201.418,329.312,0.770148","172.706,390.707,0.783788","265.38,265.394,0.759108","286.249,335.844,0.812517","291.47,410.213,0.728451","286.299,110.112,0.747765","295.43,111.447,0.525218","273.199,107.518,0.772694","0,0,0","298.015,433.769,0.826714","307.103,431.133,0.822487","286.284,415.488,0.736565","174.036,403.699,0.409536","163.643,401.133,0.452208","171.389,393.297,0.570131",
"264.103,129.691,0.865784","223.64,145.354,0.791306","213.158,137.531,0.789428","230.137,200.142,0.797109","262.792,161.007,0.774564","234.101,151.898,0.63761","235.37,215.837,0.751765","266.742,202.723,0.782964","214.533,271.926,0.663443","197.548,274.513,0.58508","184.499,358.06,0.754403","147.956,424.617,0.763453","232.795,269.327,0.65681","268.037,337.152,0.804996","262.782,421.93,0.774563","264.06,120.531,0.894453","0,0,0","244.559,110.184,0.935568","0,0,0","284.924,442.875,0.830132","287.526,437.651,0.811391","254.914,429.8,0.815942","170.144,448.08,0.751661","159.702,448.097,0.707673","138.788,432.435,0.733829",
"265.417,128.344,0.810555","226.231,146.638,0.789064","213.215,138.815,0.821812","232.734,200.134,0.817388","264.115,155.797,0.787566","240.614,154.461,0.637168","239.308,219.742,0.693101","270.622,215.782,0.794732","217.115,275.83,0.665998","201.466,277.149,0.612391","185.798,360.615,0.769502","147.969,424.623,0.762443","235.329,274.537,0.685961","273.235,338.492,0.825606","264.048,421.929,0.793383","265.325,119.275,0.890634","268.025,120.517,0.0747656","245.882,110.188,0.919202","0,0,0","283.675,444.135,0.843557","287.536,438.952,0.831373","254.914,428.523,0.799887","170.145,448.092,0.763225","159.694,449.364,0.703081","138.807,432.416,0.723318",
"266.696,124.458,0.694474","226.25,141.467,0.747313","213.173,138.811,0.826034","231.461,196.264,0.779791","261.459,157.103,0.736009","244.478,149.251,0.551196","234.073,217.095,0.434655","270.633,220.994,0.604812","221.043,275.849,0.627057","202.714,278.44,0.599697","184.483,359.395,0.776677","147.959,424.617,0.761986","239.301,274.516,0.602435","275.779,339.814,0.826045","264.104,421.941,0.818988","265.37,119.19,0.773074","269.336,119.223,0.130831","247.136,110.145,0.893899","0,0,0","283.678,444.118,0.858123","287.528,438.938,0.847466","254.952,428.524,0.817095","171.393,450.692,0.769366","160.972,450.678,0.693528","138.797,432.398,0.699615",
"268.021,128.38,0.724517","228.858,142.769,0.760648","213.18,136.202,0.788492","227.57,194.978,0.782263","261.498,157.084,0.730381","245.876,153.172,0.688229","241.898,222.289,0.705873","270.603,224.882,0.805251","222.33,275.843,0.69505","202.744,277.171,0.662513","184.499,359.372,0.760202","149.211,423.267,0.773978","240.611,274.51,0.663985","275.789,339.766,0.852009","264.076,421.94,0.815313","266.695,119.266,0.857487","274.474,120.528,0.0660542","248.444,110.149,0.90171","0,0,0","283.656,444.122,0.825518","287.546,438.931,0.819714","254.934,429.784,0.813727","170.142,448.07,0.71987","158.384,448.062,0.661878","138.793,429.793,0.685744",
"270.622,128.38,0.730649","228.837,141.481,0.78428","211.893,132.302,0.78946","223.628,192.293,0.857363","256.289,150.596,0.779022","245.855,153.167,0.650437","241.917,217.098,0.691836","270.615,223.635,0.786392","223.656,278.449,0.727869","202.801,281.071,0.668718","184.498,358.053,0.716572","150.516,419.372,0.793869","244.487,277.119,0.734708","275.821,341.088,0.838949","264.085,421.927,0.82423","266.74,119.26,0.858319","274.544,120.54,0.10715","251.044,110.094,0.913541","0,0,0","283.657,444.13,0.831338","287.527,438.933,0.820873","254.936,428.488,0.808012","171.412,451.965,0.777637","160.978,450.676,0.697577","140.108,422.011,0.761652",
"271.903,127.062,0.702968","235.401,142.729,0.879651","213.193,130.938,0.838858","217.092,184.51,0.825072","249.747,153.184,0.702198","262.752,159.647,0.775542","254.993,217.123,0.847112","284.923,214.514,0.830106","223.638,274.546,0.720989","202.756,275.796,0.680746","190.979,350.256,0.741575","150.549,414.177,0.794849","244.491,274.549,0.720845","275.764,342.384,0.826232","265.326,421.927,0.830482","266.752,117.916,0.782031","274.534,119.237,0.143711","252.332,108.754,0.868582","0,0,0","282.367,444.129,0.839579","286.314,438.937,0.837755","254.979,428.494,0.809832","171.442,450.699,0.742519","160.998,449.371,0.672672","140.097,416.772,0.757493",
"264.106,121.887,0.648477","236.731,141.396,0.871724","211.882,128.378,0.775686","213.158,181.849,0.875857","245.823,147.931,0.723767","265.375,153.203,0.820531","274.52,214.559,0.819679","298.024,204.051,0.847062","223.564,271.903,0.690277","202.733,270.605,0.662519","190.989,348.875,0.773703","149.245,412.843,0.807101","243.189,273.205,0.677776","269.344,347.62,0.809145","264.11,421.929,0.832747","262.789,114.015,0.662132","268.01,119.26,0.524997","248.431,102.316,0.818864","0,0,0","283.65,444.134,0.856027","286.323,438.939,0.848344","254.975,428.503,0.814697","170.146,450.682,0.726511","159.684,448.062,0.663247","140.062,414.176,0.777389",
"265.364,121.853,0.751522","236.709,140.141,0.836206","211.892,129.631,0.771975","210.584,181.922,0.797724","243.198,142.77,0.700962","265.373,151.87,0.809082","287.61,210.589,0.780199","314.971,192.364,0.689959","221.029,273.209,0.668697","200.13,273.213,0.634706","184.528,350.23,0.75059","150.507,406.352,0.697751","241.926,273.204,0.657883","269.33,348.89,0.82234","264.109,421.947,0.835162","262.786,114.016,0.694333","269.299,119.222,0.615468","247.143,102.296,0.819044","0,0,0","283.643,444.125,0.855459","286.315,438.942,0.858396","254.991,429.782,0.805527","150.548,423.311,0.104215","140.071,415.49,0.189137","141.45,411.567,0.571105",
"265.378,120.58,0.669198","238.007,141.402,0.849649","211.863,128.363,0.751434","205.367,181.83,0.855533","244.537,141.386,0.79776","265.415,154.464,0.81962","292.799,211.866,0.81691","318.923,187.096,0.832572","221.04,273.223,0.681985","201.427,273.203,0.661746","184.522,348.934,0.776568","145.328,412.898,0.722786","241.891,274.496,0.668303","268.009,348.849,0.83706","265.341,421.923,0.830538","264.066,111.441,0.659737","269.32,117.946,0.514566","247.119,101.023,0.806208","0,0,0","283.645,442.896,0.843986","286.32,437.659,0.851673","256.22,428.497,0.807088","162.265,458.519,0.668429","151.845,455.907,0.588276","136.222,416.75,0.662991",
"266.734,120.551,0.73484","236.686,140.157,0.864743","210.586,125.788,0.745848","204.127,181.829,0.857541","244.504,141.396,0.77032","265.355,154.469,0.776036","296.658,204.082,0.889768","322.823,181.891,0.792256","218.413,273.223,0.693316","197.526,271.935,0.654528","181.814,347.601,0.776625","141.491,418.078,0.705423","238.014,273.244,0.684695","266.735,345.008,0.828849","265.326,420.683,0.808979","265.425,111.467,0.757705","271.898,116.649,0.298782","248.421,102.308,0.790037","0,0,0","283.634,442.899,0.826412","286.317,438.922,0.836935","254.991,427.211,0.78968","151.898,461.124,0.608658","141.435,457.201,0.517069","134.894,421.989,0.585222",
"267.984,120.591,0.785347","234.118,140.075,0.869154","205.392,125.772,0.752194","204.121,181.914,0.884741","243.166,145.355,0.681161","262.77,151.824,0.800764","286.26,204.054,0.866639","317.528,184.495,0.828858","218.407,274.493,0.686464","196.231,273.22,0.657685","172.795,348.955,0.795086","140.1,424.58,0.716056","239.304,274.502,0.679139","266.7,346.283,0.838208","264.11,420.685,0.804843","266.673,112.754,0.831888","270.634,117.941,0.195415","249.75,103.565,0.819546","0,0,0","282.373,442.892,0.829693","286.301,437.655,0.839661","254.991,427.22,0.789586","147.962,464.986,0.547063","136.215,462.419,0.525556","130.978,431.097,0.516433",
"266.662,120.55,0.830368","231.447,138.825,0.800484","202.786,125.78,0.786897","204.137,184.488,0.843068","240.581,150.538,0.749912","256.272,150.551,0.804718","273.241,204.055,0.834545","299.312,193.623,0.866794","215.834,275.844,0.730758","193.664,275.846,0.710929","171.413,351.502,0.787857","129.732,444.133,0.679072","238,275.839,0.710572","265.442,343.678,0.825794","264.099,420.663,0.78305","265.337,111.434,0.833747","268.049,115.331,0.199522","245.876,101.025,0.86313","0,0,0","283.644,442.908,0.8283","286.305,438.929,0.816373","254.999,427.205,0.792168","146.637,466.338,0.345291","132.311,466.355,0.381346","120.562,452.01,0.554915",
"268.028,111.441,0.610698","228.869,136.229,0.728204","202.793,128.367,0.768394","204.102,188.414,0.805735","236.732,150.547,0.649414","256.251,146.659,0.69817","273.218,205.401,0.765025","296.716,192.345,0.716121","214.557,275.828,0.734376","193.601,275.833,0.702561","171.413,350.246,0.778423","140.077,416.748,0.65102","236.688,275.824,0.730957","265.401,344.986,0.800571","264.059,420.656,0.76223","265.416,106.195,0.596856","270.606,106.169,0.083342","245.837,99.6884,0.90449","0,0,0","283.647,444.14,0.835326","286.303,438.95,0.805674","254.959,427.202,0.796089","140.09,431.121,0.17591","131.003,427.205,0.192038","137.506,421.999,0.458508",
"265.406,119.251,0.856663","226.242,140.139,0.863838","202.715,128.385,0.789117","205.368,190.982,0.846178","238.025,151.844,0.745915","254.893,151.85,0.80215","258.861,205.398,0.801954","286.321,194.925,0.826403","214.515,275.824,0.750696","193.574,275.852,0.701502","170.144,355.435,0.754025","125.778,449.38,0.622347","235.424,275.799,0.746193","265.348,342.378,0.813618","264.055,421.923,0.782678","264.039,110.173,0.849871","266.718,110.178,0.067729","244.502,102.274,0.890341","0,0,0","282.382,444.126,0.838489","286.306,438.932,0.819627","254.97,428.503,0.78917","149.244,466.361,0.295657","133.61,476.791,0.328096","116.632,455.944,0.584546",
