Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"423.243,117.957,0.862591","475.492,145.364,0.779196","506.845,140.065,0.768754","0,0,0","0,0,0","444.179,153.197,0.734081","446.788,245.882,0.802404","398.488,223.593,0.699591","484.569,314.973,0.508267","505.522,313.678,0.45287","505.442,421.929,0.737592","530.274,476.841,0.0699641","462.409,313.677,0.492398","399.757,410.26,0.67118","389.336,476.839,0.0543475","0,0,0","422.037,106.198,0.858377","0,0,0","442.819,97.0655,0.890365","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"402.352,131.005,0.850006","462.401,153.213,0.653701","466.369,141.456,0.532956","478.09,232.755,0.141376","437.635,227.555,0.309072","453.312,168.827,0.682585","454.574,271.901,0.816161","401.136,247.119,0.692396","491.121,324.108,0.491529","508.1,321.495,0.434646","506.847,431.13,0.767075","0,0,0","474.142,322.83,0.474718","397.17,412.849,0.710975","0,0,0","0,0,0","401.087,119.286,0.883334","0,0,0","420.688,110.132,0.89678","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"399.795,133.619,0.823541","457.223,162.273,0.73792","470.261,145.339,0.56153","433.769,223.625,0.599782","392.008,193.63,0.662386","445.496,174.061,0.69627","451.954,277.16,0.827329","399.811,277.164,0.727243","487.254,324.121,0.510802","506.772,320.206,0.472517","506.852,429.798,0.76221","0,0,0","471.551,325.421,0.480249","390.707,411.533,0.784898","381.53,476.838,0.0582936","0,0,0","398.499,123.139,0.815599","0,0,0","415.44,114.023,0.828246","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"397.174,134.885,0.678892","454.581,160.972,0.691692","466.336,144.046,0.52107","0,0,0","0,0,0","442.898,172.768,0.625224","449.402,271.911,0.462772","416.763,286.245,0.29199","484.643,318.918,0.454618","504.201,317.576,0.399992","508.113,428.528,0.736173","540.754,476.838,0.0770839","466.358,320.224,0.443537","391.993,411.532,0.555739","380.218,476.831,0.12048","0,0,0","394.613,123.148,0.717543","0,0,0","412.873,115.327,0.857306","0,0,0","0,0,0","380.205,476.843,0.0561034","0,0,0","0,0,0","0,0,0",
"397.177,136.226,0.661135","453.285,161.028,0.735055","468.977,144.023,0.635736","432.422,214.547,0.314024","393.271,183.191,0.590384","435.049,180.567,0.593964","440.271,284.928,0.782865","395.907,296.661,0.722235","483.284,326.724,0.466553","504.193,324.104,0.418072","511.997,429.804,0.717519","0,0,0","462.451,326.738,0.45868","388.078,408.923,0.682124","0,0,0","0,0,0","392.044,123.195,0.774106","0,0,0","411.489,115.34,0.855943","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"390.681,133.634,0.771446","445.479,162.258,0.772257","472.868,141.438,0.700015","0,0,0","0,0,0","421.936,180.583,0.699155","432.43,286.226,0.850326","390.71,295.409,0.765595","474.188,330.649,0.502185","497.695,329.332,0.42379","514.596,429.781,0.706939","0,0,0","451.985,329.352,0.482032","382.824,411.553,0.706571","0,0,0","0,0,0","390.618,123.172,0.814165","0,0,0","405.033,115.314,0.810078","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"389.338,129.712,0.519392","440.271,161.042,0.751803","474.171,140.115,0.678778","0,0,0","0,0,0","406.329,181.912,0.687393","420.691,283.638,0.801781","381.535,275.862,0.772433","467.645,329.358,0.501254","496.321,328.043,0.445423","513.346,427.203,0.703693","0,0,0","442.848,329.319,0.498356","381.546,412.863,0.74722","373.726,476.839,0.0530619","0,0,0","388.041,120.519,0.655488","0,0,0","402.35,110.17,0.882743","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"382.874,120.584,0.182371","432.466,158.371,0.793044","475.46,133.587,0.726551","0,0,0","0,0,0","391.969,179.27,0.744615","402.38,278.491,0.824512","371.065,248.451,0.739026","463.775,334.558,0.522228","495.032,334.547,0.461501","513.304,424.63,0.71161","0,0,0","433.727,335.84,0.473182","381.599,412.876,0.721204","375.014,476.838,0.0505771","0,0,0","382.836,115.317,0.380848","0,0,0","398.487,108.779,0.852021","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"384.156,128.334,0.36082","435.012,151.912,0.741998","475.455,132.272,0.698107","0,0,0","0,0,0","395.898,172.763,0.646342","399.81,275.856,0.466891","0,0,0","463.694,326.709,0.497767","493.71,324.115,0.436748","508.122,422.009,0.70331","540.76,476.834,0.177915","432.462,328.01,0.491991","384.127,411.552,0.720317","373.699,476.835,0.131331","0,0,0","381.581,117.953,0.599906","0,0,0","395.9,108.765,0.840253","0,0,0","0,0,0","371.148,476.846,0.0542175","0,0,0","0,0,0","547.259,476.837,0.0706915",
"381.554,119.211,0.123144","431.076,153.173,0.764471","474.228,131.025,0.764299","0,0,0","0,0,0","384.124,174.069,0.713391","380.228,268.048,0.828992","355.45,235.347,0.583371","462.419,330.639,0.526054","491.147,329.349,0.449667","508.125,422.031,0.758577","0,0,0","432.431,330.642,0.503627","386.746,412.865,0.678629","377.62,476.838,0.0597594","0,0,0","381.53,110.12,0.355807","0,0,0","393.307,107.513,0.838102","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"381.553,119.193,0.177017","428.482,151.858,0.790781","475.432,130.957,0.777836","0,0,0","0,0,0","381.525,174.029,0.744487","359.298,251.02,0.797232","341.114,215.8,0.687399","458.518,326.723,0.473723","487.21,324.124,0.430797","506.842,421.95,0.777192","0,0,0","431.106,328.031,0.476938","389.323,412.864,0.706718","377.628,476.838,0.0603049","0,0,0","381.514,110.093,0.4241","0,0,0","393.311,107.455,0.810019","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"382.864,119.185,0.249242","427.227,151.917,0.771088","475.444,130.959,0.770609","0,0,0","0,0,0","381.493,176.639,0.713618","351.532,244.543,0.84836","331.979,194.952,0.563598","459.841,325.418,0.455772","487.216,324.105,0.408341","505.485,418.085,0.718182","531.583,476.842,0.0646006","432.418,325.429,0.462867","389.34,412.87,0.701866","377.61,476.838,0.0598213","0,0,0","381.57,108.834,0.463496","422.007,94.4337,0.0514292","394.572,101.02,0.798438","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"388.026,119.178,0.406576","432.357,151.814,0.824102","476.795,130.951,0.770174","0,0,0","0,0,0","384.147,172.706,0.701228","359.405,249.746,0.827399","338.446,209.297,0.694874","458.532,326.729,0.486604","487.225,325.409,0.426381","505.47,420.68,0.710887","527.643,476.84,0.0718495","431.099,328.017,0.488607","389.322,415.469,0.692508","377.629,476.838,0.0565298","0,0,0","384.15,108.803,0.56528","0,0,0","399.773,99.7446,0.830685","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"384.147,120.51,0.222265","435.065,150.562,0.763875","485.916,130.963,0.695496","0,0,0","0,0,0","390.612,170.094,0.67883","367.186,248.437,0.623122","339.804,219.726,0.367714","455.927,326.724,0.517728","485.979,325.427,0.456681","505.522,420.645,0.70048","527.668,476.838,0.0905639","425.9,328.008,0.493882","389.345,414.195,0.709661","377.614,476.838,0.0657944","0,0,0","384.129,110.12,0.418949","428.504,95.7727,0.0528901","401.076,100.982,0.873111","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"391.935,112.708,0.246851","436.37,150.513,0.774537","484.602,130.97,0.738094","0,0,0","0,0,0","391.974,168.811,0.682842","369.725,256.257,0.855424","338.519,214.509,0.672035","459.846,328.016,0.486967","488.542,326.716,0.416332","505.538,423.242,0.752936","0,0,0","431.134,328.005,0.481676","389.359,416.757,0.697229","377.627,476.838,0.0591407","0,0,0","390.682,106.19,0.451644","431.087,89.2173,0.0538741","402.375,98.3937,0.919266","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"398.509,111.441,0.743304","442.885,147.969,0.788255","485.942,130.971,0.750449","0,0,0","0,0,0","401.047,163.614,0.708441","380.154,258.866,0.787618","348.888,224.939,0.77186","462.397,324.124,0.49008","489.851,324.114,0.420348","506.772,423.314,0.716372","0,0,0","432.394,325.402,0.480299","390.626,412.882,0.715775","378.907,476.838,0.0729694","0,0,0","397.161,102.294,0.750743","0,0,0","410.247,95.7354,0.84703","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"402.364,108.808,0.773965","450.678,145.332,0.727484","491.151,131.026,0.709037","0,0,0","0,0,0","408.935,160.958,0.70002","391.962,262.798,0.832332","358.029,224.966,0.747453","463.747,325.424,0.501524","493.76,324.116,0.431524","506.765,423.266,0.68619","0,0,0","433.75,325.421,0.486526","391.934,412.844,0.712319","380.18,476.838,0.0621979","0,0,0","402.355,99.6172,0.854574","0,0,0","415.456,93.1391,0.803328","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"411.477,108.848,0.685307","454.659,142.78,0.770107","496.413,132.278,0.764433","0,0,0","0,0,0","415.447,155.785,0.696197","403.716,256.295,0.814976","369.774,221.011,0.729315","463.768,325.429,0.479751","495.082,326.71,0.439839","508.123,423.334,0.658007","0,0,0","433.725,325.405,0.461728","391.972,414.161,0.698463","380.228,476.838,0.0950225","0,0,0","410.201,99.6311,0.762644","0,0,0","423.279,91.8196,0.880037","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"427.204,128.334,0.812709","484.665,142.773,0.762562","502.873,131.047,0.689344","487.224,221.017,0.173534","452.004,193.607,0.170853","470.241,155.772,0.693192","465.115,256.267,0.836481","412.855,225.001,0.72073","501.583,318.878,0.499614","519.86,317.614,0.444067","515.908,432.453,0.761623","0,0,0","483.312,317.603,0.479963","416.789,408.936,0.664431","410.23,476.837,0.057783","0,0,0","427.222,115.308,0.79514","0,0,0","449.369,99.7085,0.854564","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"422.01,129.64,0.872187","482.009,149.219,0.723141","496.406,133.625,0.674249","472.872,222.337,0.285742","428.499,167.508,0.548221","465.067,160.97,0.745921","465.071,257.578,0.808883","407.631,249.729,0.681636","497.66,320.215,0.51162","515.956,318.907,0.458553","514.656,433.686,0.741461","0,0,0","479.411,321.499,0.467668","414.17,403.732,0.686631","407.611,476.838,0.0582146","0,0,0","422.027,117.916,0.878128","0,0,0","444.179,104.874,0.880083","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"419.393,131.005,0.862547","475.46,150.587,0.787347","495.021,138.82,0.670983","483.294,223.641,0.149787","444.202,194.94,0.237343","457.224,162.282,0.738506","463.787,258.894,0.790062","407.625,265.364,0.740806","491.158,320.204,0.506186","513.327,318.912,0.454966","512.037,432.398,0.73985","0,0,0","470.274,320.196,0.475597","411.494,410.23,0.730696","403.726,476.837,0.0957978","0,0,0","419.373,119.29,0.858215","0,0,0","441.517,107.502,0.861704","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"411.539,128.385,0.874541","467.642,150.496,0.771145","491.124,133.625,0.691535","484.611,213.204,0.0753586","0,0,0","445.479,162.293,0.751663","457.201,258.874,0.770815","402.439,265.383,0.738483","485.949,318.916,0.521016","508.14,317.612,0.455366","509.398,425.911,0.723067","0,0,0","463.771,320.208,0.488958","408.901,405.019,0.699543","402.402,476.835,0.122185","0,0,0","411.572,116.63,0.860241","0,0,0","433.7,107.507,0.901785","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"405.045,129.64,0.79672","463.789,147.97,0.769491","491.159,132.319,0.68391","0,0,0","0,0,0","438.936,159.711,0.687101","454.65,253.653,0.655108","399.794,256.276,0.455345","481.985,309.776,0.447478","505.493,308.462,0.426641","505.543,422.003,0.810054","0,0,0","455.944,312.358,0.437198","406.329,406.339,0.677097","402.374,476.834,0.160995","0,0,0","410.21,117.958,0.822037","0,0,0","432.473,107.495,0.872287","0,0,0","0,0,0","402.373,476.846,0.0707461","0,0,0","0,0,0","0,0,0",
"407.616,129.634,0.827788","463.677,147.933,0.767858","489.818,132.301,0.73657","0,0,0","0,0,0","433.718,160.989,0.769437","444.185,257.557,0.823299","393.262,256.228,0.743871","483.319,316.263,0.523834","506.756,314.97,0.486569","505.502,418.068,0.769701","538.054,476.842,0.0607525","461.103,314.968,0.487371","403.727,410.221,0.719403","402.391,476.836,0.0967321","0,0,0","407.648,117.92,0.81323","0,0,0","427.21,107.46,0.82191","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"401.115,124.452,0.862005","454.644,145.333,0.788391","487.225,131.033,0.760855","0,0,0","0,0,0","423.294,159.666,0.754589","424.593,254.986,0.846395","378.923,243.185,0.730126","479.377,311.068,0.498906","505.451,308.444,0.478431","497.696,408.946,0.731179","536.794,476.824,0.465558","454.63,313.685,0.485638","406.333,410.26,0.718956","402.384,476.835,0.140592","0,0,0","402.359,112.728,0.863374","0,0,0","423.246,106.173,0.879445","0,0,0","0,0,0","0,0,0","535.501,476.841,0.0930042","538.091,476.847,0.0835467","539.453,476.834,0.223541",
"399.776,123.177,0.808545","451.978,144.046,0.777211","487.208,129.726,0.764557","0,0,0","0,0,0","412.907,160.962,0.76492","402.374,254.896,0.826438","359.375,224.991,0.740816","483.314,300.625,0.516478","505.503,297.997,0.478666","495.107,401.118,0.81141","535.506,466.368,0.680644","461.118,304.525,0.498168","411.482,405.023,0.709189","402.411,476.834,0.184294","0,0,0","401.043,111.46,0.847579","0,0,0","421.942,106.202,0.870242","0,0,0","0,0,0","402.46,476.847,0.0623925","536.826,476.823,0.147208","539.413,476.827,0.157047","538.161,476.803,0.490289",
"398.506,123.193,0.797397","449.362,144.067,0.753013","485.928,129.674,0.754192","0,0,0","0,0,0","411.57,161.023,0.75752","380.254,245.805,0.867083","341.056,211.859,0.632028","481.981,296.687,0.501699","505.44,291.497,0.455906","493.768,392.036,0.793851","534.186,462.404,0.729403","458.516,298.04,0.488771","411.527,405.029,0.700427","402.438,476.834,0.153211","0,0,0","399.802,112.713,0.838381","0,0,0","420.639,104.911,0.827548","0,0,0","0,0,0","0,0,0","536.789,476.803,0.181088","536.8,476.812,0.191647","538.157,465.008,0.636676",
"397.18,123.139,0.774865","449.384,142.781,0.747011","485.965,129.651,0.743731","0,0,0","0,0,0","411.574,160.981,0.756681","380.281,245.789,0.848","339.762,211.87,0.693355","476.827,298.042,0.514707","504.184,295.387,0.46841","496.32,390.625,0.785203","535.474,462.424,0.68927","453.348,303.25,0.496672","411.569,402.466,0.736824","402.419,476.834,0.192657","0,0,0","398.516,111.412,0.835397","0,0,0","420.656,104.88,0.821687","0,0,0","0,0,0","402.479,476.848,0.0668274","538.109,476.805,0.16319","536.822,476.818,0.180503","539.413,465.103,0.549573",
"398.482,123.178,0.782579","446.805,142.766,0.771747","485.921,130.938,0.77294","0,0,0","0,0,0","411.508,159.687,0.75826","380.246,244.503,0.863826","338.443,206.683,0.702963","482.004,296.693,0.517661","505.465,291.482,0.484595","495.04,390.651,0.824467","536.777,464.999,0.646818","458.523,299.32,0.489614","411.474,405.007,0.709706","402.417,476.835,0.141801","0,0,0","398.501,111.441,0.821542","0,0,0","419.358,104.876,0.803918","0,0,0","0,0,0","0,0,0","539.413,476.814,0.17533","538.111,476.824,0.184326","540.74,468.977,0.434177",
"399.755,121.844,0.840018","451.976,141.415,0.804446","485.944,129.637,0.760337","0,0,0","0,0,0","414.168,153.214,0.707476","389.316,243.223,0.799824","339.839,209.285,0.712153","475.531,300.635,0.509913","502.865,296.702,0.448351","496.389,390.626,0.795846","539.406,476.807,0.498362","453.268,305.832,0.492795","410.246,403.704,0.736832","402.419,476.834,0.2135","0,0,0","399.805,110.175,0.859642","0,0,0","420.663,102.262,0.853783","0,0,0","0,0,0","403.713,476.847,0.0824862","0,0,0","0,0,0","543.351,476.827,0.297092",
"401.068,120.557,0.876649","453.325,141.422,0.831342","485.968,129.695,0.752672","0,0,0","0,0,0","419.39,153.164,0.719098","401.074,244.486,0.809825","354.15,204.1,0.71892","475.446,299.333,0.515322","498.962,295.416,0.451347","504.168,390.662,0.768356","538.133,476.804,0.571894","451.966,301.947,0.490062","410.207,401.126,0.682802","402.403,476.834,0.250987","0,0,0","401.085,110.082,0.905075","0,0,0","421.935,99.6768,0.915636","0,0,0","0,0,0","402.471,476.846,0.105082","540.742,476.833,0.123099","540.736,476.838,0.119613","540.731,476.825,0.339416",
"402.42,119.228,0.865818","454.647,140.16,0.825968","485.964,129.733,0.788622","0,0,0","0,0,0","423.306,150.586,0.765861","414.196,239.292,0.770455","371.086,211.889,0.690187","476.767,295.418,0.501495","499,290.193,0.456224","504.178,390.69,0.75826","538.096,476.812,0.540133","454.566,299.312,0.501854","410.208,401.121,0.662107","402.427,476.835,0.234109","0,0,0","402.398,108.777,0.900129","0,0,0","422.01,98.3778,0.928056","0,0,0","0,0,0","403.712,476.847,0.0964134","540.734,476.836,0.121599","538.148,476.845,0.114257","540.72,476.83,0.296452",
"421.951,140.057,0.91546","474.159,162.298,0.793569","458.505,161.025,0.632158","466.338,231.462,0.287699","433.741,215.793,0.322209","487.235,162.333,0.780306","515.884,235.408,0.86784","459.831,244.535,0.541661","496.358,288.872,0.596953","491.148,288.884,0.403252","491.142,386.743,0.706089","535.536,465.085,0.70402","498.965,288.89,0.579659","446.792,385.439,0.54376","432.452,476.822,0.392716","0,0,0","423.236,128.372,0.901352","0,0,0","444.244,117.907,0.87879","0,0,0","0,0,0","432.447,476.836,0.187514","534.208,476.814,0.160868","535.51,476.826,0.193634","540.745,467.688,0.536498",
"421.987,140.052,0.916079","472.888,162.262,0.766956","463.7,160.953,0.678496","478.095,234.043,0.589438","441.54,213.163,0.804948","481.983,162.338,0.76798","509.399,237.994,0.788831","457.201,264.094,0.751266","496.383,288.866,0.588841","496.354,288.865,0.398003","495.001,384.129,0.740413","535.527,465.046,0.685926","496.405,288.885,0.589147","442.873,381.544,0.526473","432.361,476.816,0.341607","0,0,0","423.237,128.356,0.895823","0,0,0","444.236,117.901,0.872047","0,0,0","0,0,0","432.384,476.828,0.18343","535.501,476.806,0.174417","534.209,476.822,0.207938","540.742,466.392,0.516293",
"422.01,138.801,0.896959","474.136,159.674,0.632241","467.653,151.901,0.455248","476.794,224.947,0.0570787","0,0,0","475.492,162.359,0.765307","502.868,235.45,0.775002","455.902,262.772,0.614341","501.585,284.975,0.548557","510.716,282.364,0.422218","493.748,381.516,0.682748","528.996,454.605,0.6127","495.054,286.287,0.570388","442.846,375.006,0.467884","432.374,476.801,0.290878","0,0,0","423.259,128.341,0.881166","0,0,0","444.218,116.652,0.877389","429.802,476.819,0.0582982","432.428,476.83,0.0895511","432.378,476.816,0.186898","544.625,466.39,0.259715","0,0,0","538.159,459.814,0.47445",
"422.002,137.532,0.887194","474.194,154.487,0.714199","476.79,144.039,0.533536","484.624,221.015,0.28391","442.847,197.556,0.546055","471.554,163.654,0.744923","496.338,241.902,0.839092","442.861,254.978,0.799435","502.891,287.597,0.590562","513.312,286.26,0.467047","495.102,381.542,0.761706","535.489,463.697,0.693018","495.059,290.199,0.596858","437.656,381.51,0.549651","429.822,476.823,0.396244","0,0,0","423.258,127.09,0.885601","0,0,0","444.22,117.904,0.879359","423.269,476.843,0.071941","0,0,0","431.102,476.834,0.22061","532.898,476.805,0.195192","532.885,476.816,0.223744","540.708,465.023,0.589713",
"422.031,134.909,0.861827","475.439,151.89,0.819968","488.556,141.482,0.675457","0,0,0","0,0,0","462.44,162.288,0.795847","472.894,244.494,0.850523","419.359,241.902,0.655935","502.901,290.185,0.575836","515.953,287.56,0.508119","496.322,380.231,0.773546","535.485,462.417,0.712069","491.14,295.374,0.56818","432.442,380.208,0.597455","425.924,476.817,0.49105","0,0,0","423.309,124.479,0.857603","0,0,0","444.233,116.63,0.869734","421.991,476.837,0.0895327","425.903,476.849,0.117249","427.192,476.83,0.290992","528.985,476.808,0.198044","530.285,476.814,0.213056","539.457,464.995,0.638212",
"423.358,140.137,0.928067","475.465,157.081,0.802719","498.973,150.592,0.758729","0,0,0","0,0,0","451.979,162.344,0.775225","433.736,243.203,0.865075","388.036,223.63,0.69891","505.493,292.814,0.574355","521.169,290.183,0.505942","494.996,382.87,0.758254","535.475,462.408,0.682743","488.548,296.693,0.546874","425.903,381.509,0.626117","421.935,476.826,0.319467","421.981,130.988,0.0906451","427.207,129.715,0.880154","0,0,0","450.677,120.524,0.884818","0,0,0","0,0,0","422.001,476.834,0.179029","527.69,476.805,0.198026","528.977,476.809,0.202441","539.461,463.755,0.618366",
"423.308,140.096,0.881099","474.194,159.677,0.798638","497.659,151.845,0.734022","0,0,0","0,0,0","450.657,163.654,0.718677","442.815,237.974,0.749287","394.587,226.249,0.397467","505.511,288.897,0.495329","523.739,284.985,0.408549","491.161,380.222,0.317564","526.393,448.088,0.257182","489.838,295.402,0.455914","432.433,367.192,0.214413","0,0,0","421.959,131.005,0.074683","424.639,129.689,0.857568","0,0,0","446.781,120.558,0.868389","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","535.496,459.807,0.202482",
"423.248,141.448,0.92759","474.17,161.007,0.838058","496.336,154.5,0.717341","479.407,234.073,0.0601305","0,0,0","450.668,163.63,0.753842","442.837,240.61,0.811983","392.008,225.002,0.69704","501.584,298.012,0.557559","517.211,295.423,0.504108","493.717,388.044,0.741587","535.497,463.697,0.676881","485.964,301.917,0.555251","421.929,390.679,0.576759","420.66,476.829,0.310269","420.669,134.878,0.113824","424.608,131.026,0.884697","0,0,0","446.781,123.172,0.81913","0,0,0","0,0,0","421.976,476.834,0.185451","529.002,476.808,0.17879","531.593,476.816,0.196988","540.715,465.016,0.581687",
"423.359,137.536,0.848256","475.478,153.166,0.804417","496.32,146.648,0.743641","0,0,0","0,0,0","454.617,161.052,0.818562","442.833,244.466,0.840917","393.283,228.867,0.688294","505.516,290.193,0.597278","521.158,287.587,0.53312","496.343,381.504,0.775805","535.515,463.691,0.717034","491.15,294.108,0.561864","431.101,380.205,0.646506","423.338,476.822,0.455101","0,0,0","425.878,128.362,0.853004","0,0,0","446.766,117.94,0.853675","0,0,0","0,0,0","423.334,476.834,0.256634","528.989,476.81,0.207083","530.28,476.815,0.22083","540.727,465.04,0.613378",
"421.932,144.028,0.887401","472.872,162.299,0.804703","491.153,161.004,0.671037","475.505,223.614,0.133356","415.454,226.264,0.0933651","453.28,162.33,0.820071","454.579,236.716,0.836514","405.023,226.262,0.63129","496.398,298.058,0.603621","510.716,296.726,0.507497","488.549,392.027,0.756504","536.759,466.39,0.717564","484.658,301.942,0.578967","418.076,381.569,0.607181","419.366,476.827,0.384586","420.628,137.499,0.0884881","423.278,133.618,0.874289","0,0,0","445.481,125.778,0.840662","0,0,0","0,0,0","420.681,476.835,0.22547","535.498,476.823,0.133732","536.818,476.832,0.165587","540.727,476.796,0.531324",
"420.623,142.711,0.880606","465.021,157.077,0.645931","471.563,153.207,0.467063","475.498,222.351,0.0859822","0,0,0","459.807,159.715,0.784919","466.325,232.796,0.824329","415.452,217.122,0.63717","488.527,297.989,0.570346","496.38,296.692,0.463454","484.571,393.304,0.786546","534.211,466.335,0.619414","483.298,298.057,0.557314","419.369,386.769,0.530051","419.344,476.828,0.309763","414.206,133.614,0.117928","422.02,132.303,0.914581","0,0,0","444.176,123.149,0.909925","0,0,0","0,0,0","420.693,476.838,0.17613","538.144,476.798,0.173675","536.804,476.826,0.21349","540.717,467.659,0.436446",
"419.362,141.401,0.886231","461.099,160.939,0.708933","449.379,162.266,0.620635","0,0,0","0,0,0","472.869,154.502,0.781119","478.123,223.689,0.841104","433.755,205.42,0.748569","482.026,301.937,0.578896","482.022,301.94,0.422501","475.54,391.955,0.670645","527.738,462.416,0.550933","481.988,303.23,0.577988","415.479,390.645,0.531182","420.659,476.827,0.267865","416.778,133.581,0.0790962","421.987,130.993,0.936697","0,0,0","444.149,120.499,0.96837","0,0,0","0,0,0","422.009,476.836,0.154493","544.635,465.111,0.296991","0,0,0","539.412,465.06,0.380268",
"419.362,140.124,0.89505","466.356,159.698,0.513121","455.948,159.71,0.381956","0,0,0","0,0,0","475.478,158.405,0.701759","478.109,224.979,0.603931","442.865,213.154,0.492055","483.3,296.739,0.51566","484.617,296.721,0.371341","475.487,392.011,0.605299","526.386,458.528,0.608781","479.389,298.033,0.526291","420.653,385.442,0.460081","420.683,476.822,0.307937","414.16,131.03,0.180175","421.989,129.725,0.963987","0,0,0","444.16,119.29,0.972897","0,0,0","0,0,0","421.964,476.83,0.180888","538.128,476.791,0.160804","0,0,0","538.106,461.133,0.447057",
"419.341,140.08,0.8831","462.424,159.691,0.65688","442.856,167.514,0.433312","465.028,247.147,0.158608","441.523,260.161,0.292659","481.992,150.545,0.763717","489.864,214.574,0.815384","442.891,190.978,0.705548","480.705,299.328,0.566725","475.499,298.053,0.43598","474.136,391.998,0.653846","528.97,465.035,0.691532","483.331,300.624,0.579464","416.747,389.371,0.581149","420.677,476.828,0.273165","412.905,130.968,0.212427","421.98,129.638,0.934684","0,0,0","444.144,119.22,0.9527","0,0,0","0,0,0","422.011,476.837,0.152661","532.91,476.812,0.143169","532.904,476.828,0.164511","538.129,466.34,0.493313",
"420.654,138.825,0.882354","462.441,158.371,0.758741","435.047,164.906,0.647256","442.823,257.545,0.736295","407.616,248.431,0.667752","485.926,150.532,0.819157","499.004,211.895,0.836509","453.308,177.981,0.696404","476.814,301.934,0.542379","470.26,300.634,0.406967","472.834,399.816,0.68905","526.345,459.823,0.675749","484.595,303.228,0.567972","419.374,389.373,0.615144","421.941,476.829,0.259346","414.155,129.726,0.332806","422.024,128.343,0.909098","0,0,0","444.188,114.049,0.904799","0,0,0","0,0,0","423.236,476.837,0.146198","531.598,476.792,0.189279","527.696,476.805,0.207088","535.5,458.532,0.533676",
"421.921,137.518,0.879467","463.705,163.609,0.811695","435.019,183.159,0.763224","411.533,254.901,0.886454","372.436,231.452,0.765481","487.255,149.26,0.785151","506.823,209.294,0.850353","465.077,180.536,0.691482","476.782,304.522,0.572849","466.338,303.225,0.481237","466.352,401.074,0.707345","527.626,464.993,0.711945","485.923,304.555,0.584426","420.696,388.052,0.650061","421.998,476.829,0.238379","415.479,129.634,0.250277","423.243,127.066,0.890739","0,0,0","444.234,114.039,0.884894","0,0,0","0,0,0","423.304,476.839,0.122943","518.537,476.815,0.165222","517.241,476.816,0.167085","536.805,465.001,0.535027",
"421.998,137.49,0.891184","463.75,161.054,0.820854","433.781,180.559,0.695654","410.227,245.839,0.846465","372.435,224.915,0.768487","491.124,147.932,0.749768","512.018,211.905,0.836746","465.09,174.053,0.690598","479.382,304.541,0.556433","467.64,304.534,0.471988","466.376,398.494,0.692562","527.624,465.088,0.736387","487.251,305.817,0.561428","422.026,388.037,0.673833","423.239,476.829,0.239419","418.075,128.377,0.306486","424.566,125.766,0.855381","0,0,0","446.786,112.755,0.841536","0,0,0","0,0,0","423.348,476.839,0.110995","518.537,476.82,0.152342","517.248,476.822,0.163072","536.768,466.341,0.515928",
"421.991,133.598,0.908292","464.999,153.195,0.844464","435.063,161.005,0.793067","441.536,218.411,0.245182","410.215,243.191,0.27016","492.42,149.28,0.772659","512.034,214.478,0.823651","470.266,180.556,0.701176","476.78,295.419,0.567267","465.021,294.111,0.506214","470.253,397.203,0.671889","526.414,465.048,0.716647","488.55,296.735,0.546953","423.301,386.748,0.660575","423.26,476.829,0.295042","416.787,127.07,0.480825","424.628,123.182,0.871165","0,0,0","449.388,111.452,0.868258","0,0,0","0,0,0","423.339,476.84,0.144176","519.843,476.82,0.149914","518.54,476.821,0.170418","535.527,465.067,0.52254",
